id,place_id,name,filter_id
2910,1538,종로구립 박노수미술관,3
2911,1538,종로구립 박노수미술관,6
2912,1538,종로구립 박노수미술관,4
2913,1539,소나무언덕4호작은도서관,4
2914,1539,소나무언덕4호작은도서관,3
2915,1540,케이움 갤러리 ,3
2916,1540,케이움 갤러리 ,6
2917,1541,문화실험공간 호수 ,6
2918,1542,종로 아이들극장,2
2919,1542,종로 아이들극장,6
2920,1543,서울아트책보고,6
2921,1543,서울아트책보고,3
2922,1543,서울아트책보고,4
2923,1544,송파위례도서관,4
2924,1544,송파위례도서관,3
2925,1545,동방뮤지컬컴퍼니,2
2926,1545,동방뮤지컬컴퍼니,6
2927,1546,서울어린이대공원 열린무대,1
2928,1546,서울어린이대공원 열린무대,3
2929,1547,세종뮤지엄갤러리,3
2930,1547,세종뮤지엄갤러리,6
2931,1548,구립영등포아트스퀘어 ,6
2932,1549,한국점자도서관,4
2933,1549,한국점자도서관,3
2934,1550,YK Presents,3
2935,1550,YK Presents,6
2936,1551,청운문학도서관,4
2937,1551,청운문학도서관,3
2938,1552,느티나무어린이도서관,4
2939,1552,느티나무어린이도서관,3
2940,1553,오류아트홀,2
2941,1553,오류아트홀,6
2942,1554,강남구립개포하늘꿈도서관,4
2943,1554,강남구립개포하늘꿈도서관,3
2944,1555,미감도서관,4
2945,1555,미감도서관,3
2946,1556,세종대학교 박물관,3
2947,1556,세종대학교 박물관,4
2948,1557,중랑장미공원,1
2949,1557,중랑장미공원,3
2950,1558,서울시립 미술아카이브,3
2951,1558,서울시립 미술아카이브,6
2952,1559,마포중앙도서관 갤러리,4
2953,1559,마포중앙도서관 갤러리,3
2954,1559,마포중앙도서관 갤러리,6
2955,1560,삼성출판박물관,3
2956,1560,삼성출판박물관,6
2957,1560,삼성출판박물관,4
2958,1561,서초구립잠원도서관,4
2959,1561,서초구립잠원도서관,3
2960,1562,구의제3동도서관,4
2961,1562,구의제3동도서관,3
2962,1563,정효아트홀,2
2963,1563,정효아트홀,6
2964,1564,예빛섬,1
2965,1565,세종아트갤러리,3
2966,1565,세종아트갤러리,6
2967,1566,구로도서관,4
2968,1566,구로도서관,3
2969,1567,은평구평생학습관,4
2970,1568,임수빈갤러리,3
2971,1568,임수빈갤러리,6
2972,1569,구립응암정보도서관,4
2973,1569,구립응암정보도서관,3
2974,1570,갤러리광화,3
2975,1570,갤러리광화,6
2976,1571,서울어린이대공원 숲속의무대,1
2977,1571,서울어린이대공원 숲속의무대,3
2978,1572,상촌재,6
2979,1573,자양한강도서관,4
2980,1573,자양한강도서관,3
2981,1574,소나무언덕2호도서관,4
2982,1574,소나무언덕2호도서관,3
2983,1575,소나무언덕잠실본동도서관,4
2984,1575,소나무언덕잠실본동도서관,3
2985,1576,갤러리 인덱스,3
2986,1576,갤러리 인덱스,6
2987,1577,공근혜갤러리 K.O.N.G. GALLERY,3
2988,1577,공근혜갤러리 K.O.N.G. GALLERY,6
2989,1578,백남준기념관,3
2990,1578,백남준기념관,6
2991,1579,IPAC아트홀,6
2992,1580,북서울꿈의숲,1
2993,1580,북서울꿈의숲,3
2994,1581,원당마을한옥도서관,4
2995,1581,원당마을한옥도서관,5
2996,1581,원당마을한옥도서관,3
2997,1582,군자동도서관,4
2998,1582,군자동도서관,3
2999,1583,경희대학교 중앙박물관,3
3000,1583,경희대학교 중앙박물관,4
3001,1584,이스라엘문화원,6
3002,1584,이스라엘문화원,4
3003,1585,경동시장 청년몰,5
3004,1586,청년공간 바라,6
3005,1587,연희예술극장,2
3006,1587,연희예술극장,6
3007,1588,계동배렴가옥,3
3008,1588,계동배렴가옥,6
3009,1589,송파구민회관,4
3010,1590,아트잠실,3
3011,1590,아트잠실,6
3012,1591,흥인지문,3
3013,1591,흥인지문,6
3014,1592,싱글벙글교육센터,4
3015,1593,블루스퀘어,2
3016,1593,블루스퀘어,6
3017,1594,금빛공원 야외공연장,1
3018,1594,금빛공원 야외공연장,3
3019,1595,백인제가옥,3
3020,1595,백인제가옥,6
3021,1596,북촌한옥청,5
3022,1597,여의도공원,1
3023,1597,여의도공원,3
3024,1598,가회민화박물관,3
3025,1598,가회민화박물관,6
3026,1598,가회민화박물관,4
3027,1599,흑석체육센터,1
3028,1600,서울시농수산식품공사 가락몰 쿠킹스튜디오,4
3029,1601,서울예술교육센터,4
3030,1602,마포평생학습관 마포리움,4
3031,1603,서울대학교 미술관,3
3032,1603,서울대학교 미술관,6
3033,1603,서울대학교 미술관,4
3034,1604,서울거리예술창작센터,4
3035,1604,서울거리예술창작센터,6
3036,1605,신촌문화발전소,6
3037,1606,소나무언덕1호작은도서관,4
3038,1606,소나무언덕1호작은도서관,3
3039,1607,강서구민회관,4
3040,1608,공간 630,6
3041,1609,앤스 갤러리 카페(Ns Cafe),7
3042,1609,앤스 갤러리 카페(Ns Cafe),3
3043,1609,앤스 갤러리 카페(Ns Cafe),6
3044,1610,창경궁,3
3045,1610,창경궁,6
3046,1611,캔버스N 갤러리,3
3047,1611,캔버스N 갤러리,6
3048,1612,정동1928 아트센터,6
3049,1613,아르코예술기록원,6
3050,1614,성북정보도서관,4
3051,1614,성북정보도서관,3
3052,1615,북촌도시재생지원센터 가회동 공공한옥,5
3053,1616,노원구민의전당,4
3054,1617,동대문구정보화도서관,4
3055,1617,동대문구정보화도서관,3
3056,1618,강남전시실,3
3057,1618,강남전시실,6
3058,1619,석촌호수 아뜰리에,2
3059,1619,석촌호수 아뜰리에,6
3060,1620,동대문구답십리도서관,4
3061,1620,동대문구답십리도서관,3
3062,1621,유니버설아트센터,2
3063,1621,유니버설아트센터,6
3064,1622,성수 산업혁신공간,6
3065,1623,청춘삘딩,6
3066,1624,신영시장,5
3067,1625,N서울타워,2
3068,1625,N서울타워,3
3069,1626,창덕궁 돈화문,3
3070,1626,창덕궁 돈화문,6
3071,1627,아트룸블루,6
3072,1628,중랑구립면목정보도서관,4
3073,1628,중랑구립면목정보도서관,3
3074,1629,석촌호수 아뜰리에,2
3075,1629,석촌호수 아뜰리에,6
3076,1630,서울생활문화센터 신도림,6
3077,1631,거암아트홀,2
3078,1631,거암아트홀,6
3079,1632,용마폭포공원,1
3080,1632,용마폭포공원,3
3081,1633,송파어린이영어도서관,4
3082,1633,송파어린이영어도서관,3
3083,1634,꿈의숲아트센터 퍼포먼스홀,2
3084,1634,꿈의숲아트센터 퍼포먼스홀,6
3085,1634,꿈의숲아트센터 퍼포먼스홀,1
3086,1634,꿈의숲아트센터 퍼포먼스홀,3
3087,1635,돌마리도서관,4
3088,1635,돌마리도서관,3
3089,1636,단막극장,2
3090,1636,단막극장,6
3091,1637,하남문화예술회관 ,2
3092,1637,하남문화예술회관 ,6
3093,1638,서울특별시농업기술센터,4
3094,1639,성수문화예술마당,6
3095,1640,서울시립교향악단,2
3096,1640,서울시립교향악단,6
3097,1641,마을극장 흰고무신,2
3098,1642,CN갤러리 (충남문화예술 서울전시장),5
3099,1642,CN갤러리 (충남문화예술 서울전시장),3
3100,1642,CN갤러리 (충남문화예술 서울전시장),6
3101,1643,마루아트센터,3
3102,1643,마루아트센터,6
3103,1644,카페 쓸,7
3104,1645,알부스갤러리,3
3105,1645,알부스갤러리,6
3106,1646,삼각산시민청 1동,6
3107,1647,총신대학교 백남조 기념홀,4
3108,1648,상상비즈아카데미,6
3109,1648,상상비즈아카데미,4
3110,1649,글빛정보도서관,4
3111,1649,글빛정보도서관,3
3112,1650,문화일보홀(현 청춘극장),2
3113,1650,문화일보홀(현 청춘극장),6
3114,1651,JCC 아트센터,2
3115,1651,JCC 아트센터,6
3116,1652,배재학당역사박물관,3
3117,1652,배재학당역사박물관,6
3118,1652,배재학당역사박물관,5
3119,1652,배재학당역사박물관,4
3120,1653,눈스퀘어,6
3121,1654,상도어울마당 아트홀,2
3122,1654,상도어울마당 아트홀,6
3123,1655,홍난파가옥,3
3124,1655,홍난파가옥,6
3125,1656,표현하다 스튜디오,6
3126,1657,송파문화원,6
3127,1657,송파문화원,4
3128,1658,강동아트센터,2
3129,1658,강동아트센터,6
3130,1659,해바라기 소극장,2
3131,1659,해바라기 소극장,6
3132,1660,뚝섬한강공원,1
3133,1660,뚝섬한강공원,3
3134,1661,강남구립즐거운도서관,4
3135,1661,강남구립즐거운도서관,3
3136,1662,강북문화예술회관,2
3137,1662,강북문화예술회관,6
3138,1663,서울로미디어캔버스,3
3139,1663,서울로미디어캔버스,6
3140,1664,짚풀생활사박물관,3
3141,1664,짚풀생활사박물관,6
3142,1664,짚풀생활사박물관,4
3143,1665,서울성북미디어문화마루 꿈빛극장,2
3144,1665,서울성북미디어문화마루 꿈빛극장,6
3145,1666,갤러리 모나리자 산촌,3
3146,1666,갤러리 모나리자 산촌,6
3147,1667,강동성심병원,1
3148,1668,목동운동장,1
3149,1669,강동구립해공도서관,4
3150,1669,강동구립해공도서관,3
3151,1670,건강힐링센터,1
3152,1671,삼각산금암미술관,3
3153,1671,삼각산금암미술관,6
3154,1671,삼각산금암미술관,4
3155,1672,프로타주 갤러리,3
3156,1672,프로타주 갤러리,6
3157,1673,돈의문박물관마을,3
3158,1673,돈의문박물관마을,4
3159,1674,이진아기념도서관,4
3160,1674,이진아기념도서관,3
3161,1675,홍익대학교 박물관,3
3162,1675,홍익대학교 박물관,4
3163,1676,낙성대공원,1
3164,1676,낙성대공원,3
3165,1677,문화역서울284,6
3166,1678,청년예술청 SAPY,6
3167,1679,돌곶이생활예술문화센터,6
3168,1680,화정박물관,3
3169,1680,화정박물관,6
3170,1680,화정박물관,4
3171,1681, 황학정 국궁전시관,3
3172,1681, 황학정 국궁전시관,6
3173,1682,국립극단 명동예술극장,2
3174,1682,국립극단 명동예술극장,6
3175,1683,삼청공원,1
3176,1683,삼청공원,3
3177,1684,아르코예술극장,2
3178,1684,아르코예술극장,6
3179,1685,삼태기숲,1
3180,1685,삼태기숲,3
3181,1686,한국의 집 민속극장,2
3182,1686,한국의 집 민속극장,6
3183,1687,보신각,3
3184,1687,보신각,6
3185,1688,우정총국,3
3186,1688,우정총국,6
3187,1689,ANDNEW GALLERY(앤드뉴 갤러리),3
3188,1689,ANDNEW GALLERY(앤드뉴 갤러리),6
3189,1690,간송옛집,3
3190,1690,간송옛집,6
3191,1691,한강공원,1
3192,1691,한강공원,3
3193,1692,용산역사박물관,3
3194,1692,용산역사박물관,6
3195,1692,용산역사박물관,5
3196,1692,용산역사박물관,4
3197,1693,G밸리창업복지센터,4
3198,1694,열린송현녹지광장,1
3199,1695,창신소통공작소,6
3200,1696,샬트르성바오로수녀회 역사박물관,3
3201,1696,샬트르성바오로수녀회 역사박물관,6
3202,1696,샬트르성바오로수녀회 역사박물관,5
3203,1696,샬트르성바오로수녀회 역사박물관,4
3204,1697,국립서울현충원,3
3205,1697,국립서울현충원,4
3206,1698,갤러리필로소피,3
3207,1698,갤러리필로소피,6
3208,1699,아리랑 씨네센터,2
3209,1699,아리랑 씨네센터,6
3210,1700,카페프로젝트이응,7
3211,1701,반포한강공원,1
3212,1701,반포한강공원,3
3213,1702,연세대학교,4
3214,1703,에프레미디스,3
3215,1703,에프레미디스,6
3216,1704,콘래드 서울 호텔,3
3217,1704,콘래드 서울 호텔,6
3218,1705,선농단역사문화관,3
3219,1705,선농단역사문화관,6
3220,1705,선농단역사문화관,5
3221,1706,서울디자인창업센터,4
3222,1706,서울디자인창업센터,6
3223,1707,원당샘공원,1
3224,1707,원당샘공원,3
3225,1708,수림큐브,6
3226,1709,심산기념문화센터,6
3227,1710,올림픽공원,1
3228,1710,올림픽공원,3
3229,1711,복합문화공간 홍대스페이스M ,6
3230,1712,고덕평생학습관,4
3231,1713,알비 (ARBY),3
3232,1713,알비 (ARBY),6
3233,1714,명보아트홀,2
3234,1714,명보아트홀,6
3235,1715,시그니처 키친 스위트 청담,7
3236,1716,KP Gallery,3
3237,1716,KP Gallery,6
3238,1717,대학로극장 쿼드,2
3239,1717,대학로극장 쿼드,6
3240,1717,대학로극장 쿼드,4
3241,1718,관천로 문화플랫폼 S1472,6
3242,1719,마포중앙도서관,4
3243,1719,마포중앙도서관,3
3244,1720,캔버스N 갤러리,3
3245,1720,캔버스N 갤러리,6
3246,1721,서울숲 생활문화센터,6
3247,1721,서울숲 생활문화센터,1
3248,1721,서울숲 생활문화센터,3
3249,1722,서서울호수공원,1
3250,1722,서서울호수공원,3
3251,1723,대한성공회 서울주교좌성당,3
3252,1723,대한성공회 서울주교좌성당,4
3253,1724,수유문화정보센터,4
3254,1724,수유문화정보센터,6
3255,1725,서울숲야외무대,2
3256,1725,서울숲야외무대,6
3257,1725,서울숲야외무대,1
3258,1725,서울숲야외무대,3
3259,1726,스페이스K 서울,3
3260,1726,스페이스K 서울,6
3261,1727,서울애니메이션센터,4
3262,1728,청계광장,1
3263,1729,용산어린이정원,1
3264,1729,용산어린이정원,3
3265,1730,무계원,6
3266,1731,금천문화원,6
3267,1731,금천문화원,4
3268,1732,아트스페이스 보안1942(통의동 보안여관),3
3269,1732,아트스페이스 보안1942(통의동 보안여관),6
3270,1733,서울문화재단 대학로센터(예술청),6
3271,1733,서울문화재단 대학로센터(예술청),4
3272,1734,서리풀청년아트센터,6
3273,1735,갤러리자유(Gallery Jayu),3
3274,1735,갤러리자유(Gallery Jayu),6
3275,1736,목동종합운동장실내아이스링크,1
3276,1737,문화비축기지,6
3277,1738,오유아트홀,2
3278,1738,오유아트홀,6
3279,1739,강서도서관,4
3280,1739,강서도서관,3
3281,1740,관악중앙도서관,4
3282,1740,관악중앙도서관,3
3283,1741,서울식물원,1
3284,1741,서울식물원,3
3285,1742,YDP창의예술교육센터,4
3286,1743,송파글마루도서관,4
3287,1743,송파글마루도서관,3
3288,1744,영등포평생학습관,4
3289,1745,서소문성지 역사박물관,3
3290,1745,서소문성지 역사박물관,6
3291,1745,서소문성지 역사박물관,5
3292,1745,서소문성지 역사박물관,4
3293,1746,서울마포음악창작소,6
3294,1747,반포대로 ,4
3295,1748,중랑캠핑숲,1
3296,1748,중랑캠핑숲,3
3297,1749,서울시립대학교 박물관,3
3298,1749,서울시립대학교 박물관,4
3299,1750,월드컵공원,1
3300,1750,월드컵공원,3
3301,1751,갤러리 조은,3
3302,1751,갤러리 조은,6
3303,1752,서초구청,4
3304,1753,중랑상봉도서관,4
3305,1753,중랑상봉도서관,3
3306,1754,서울시립대학교,4
3307,1755,동국대학교 박물관,3
3308,1755,동국대학교 박물관,4
3309,1756,정동제일교회,3
3310,1756,정동제일교회,4
,1757,롯데시네마 가산디지털점,2
3311,1757,롯데시네마 가산디지털점,6
3312,1758,해창양복점,4
3313,1758,해창양복점,5
3314,1759,한영양복점,4
3315,1759,한영양복점,5
3316,1760,상동교회(구 새로나백화점),4
3317,1760,상동교회(구 새로나백화점),5
3318,1761,라 칸티나,7
3319,1761,라 칸티나,4
3320,1761,라 칸티나,5
3321,1762,남대문시장,5
3322,1762,남대문시장,4
3323,1763,홍대 앞 서교 365,4
3324,1763,홍대 앞 서교 365,5
3325,1764,경춘선 폐철도노선,4
3326,1764,경춘선 폐철도노선,5
3327,1765,연남동 기사식당 거리,4
3328,1765,연남동 기사식당 거리,5
3329,1766,서울화력발전소(당인리발전소),4
3330,1766,서울화력발전소(당인리발전소),5
3331,1767,남대문 지하보도,4
3332,1767,남대문 지하보도,5
3333,1768,남대문교회,4
3334,1768,남대문교회,5
3335,1769,서울역 고가도로,4
3336,1769,서울역 고가도로,5
3337,1770,서울역광장,1
3338,1770,서울역광장,4
3339,1770,서울역광장,5
3340,1771,서울풍물시장,5
3341,1771,서울풍물시장,4
3342,1772,청계천 고가도로 존치 기념물,3
3343,1772,청계천 고가도로 존치 기념물,6
3344,1772,청계천 고가도로 존치 기념물,4
3345,1772,청계천 고가도로 존치 기념물,5
3346,1773,동대문패션타운,4
3347,1773,동대문패션타운,5
3348,1774,청계천 헌책방거리,4
3349,1774,청계천 헌책방거리,5
3350,1775,신평화시장,5
3351,1775,신평화시장,4
3352,1776,윤극영 가옥,3
3353,1776,윤극영 가옥,6
3354,1776,윤극영 가옥,4
3355,1776,윤극영 가옥,5
3356,1777,국립 4.19민주묘지,4
3357,1777,국립 4.19민주묘지,5
3358,1778,이마트 창동점,4
3359,,이마트 창동점,7
3360,1778,이마트 창동점,5
3361,1779,남정현 가옥,3
3362,1779,남정현 가옥,6
3363,1779,남정현 가옥,4
3364,1779,남정현 가옥,5
3365,1780,함석헌 가옥,3
3366,1780,함석헌 가옥,6
3367,1780,함석헌 가옥,4
3368,1780,함석헌 가옥,5
3369,1781,독다방(구 독수리다방),7
3370,1781,독다방(구 독수리다방),4
3371,1781,독다방(구 독수리다방),5
3372,1782,미네르바,7
3373,1782,미네르바,4
3374,1782,미네르바,5
3375,1783,공씨책방,4
3376,1783,공씨책방,5
3377,1784,홍익문고,4
3378,1784,홍익문고,5
3379,1785,세실극장,2
3380,1785,세실극장,6
3381,1785,세실극장,4
3382,1785,세실극장,5
3383,1786,삼일로 창고극장,2
3384,1786,삼일로 창고극장,6
3385,1786,삼일로 창고극장,4
3386,1786,삼일로 창고극장,5
3387,1787,허리우드극장,2
3388,1787,허리우드극장,6
3389,1787,허리우드극장,4
3390,1787,허리우드극장,5
3391,1788,정동극장,2
3392,1788,정동극장,6
3393,1788,정동극장,4
3394,1788,정동극장,5
3395,1789,한신옹기,4
3396,1789,한신옹기,5
3397,1790,해방촌 108계단,4
3398,1790,해방촌 108계단,5
3399,1791,해방촌,4
3400,1791,해방촌,5
3401,1792,포린북스토어,4
3402,1792,포린북스토어,5
3403,1793,이태원 앤틱 가구거리,4
3404,1793,이태원 앤틱 가구거리,5
3405,1794,금성부동산,4
3406,1794,금성부동산,5
3407,1795,윤중제,4
3408,1795,윤중제,5
3409,1796,국회의사당,4
3410,1796,국회의사당,5
3411,1797,여의도공원,1
3412,1797,여의도공원,3
3413,1797,여의도공원,4
3414,1797,여의도공원,5
3415,1798,여의도 지하벙커,3
3416,1798,여의도 지하벙커,6
3417,1798,여의도 지하벙커,4
3418,1798,여의도 지하벙커,5
3419,1799,한국거래소,4
3420,1799,한국거래소,5
3421,1800,문화옥,7
3422,1800,문화옥,6
3423,1800,문화옥,4
3424,1800,문화옥,5
3425,1801,우래옥,7
3426,1801,우래옥,4
3427,1801,우래옥,5
3428,1802,관수동 명패골목,4
3429,1802,관수동 명패골목,5
3430,1803,베를린 광장,1
3431,1803,베를린 광장,4
3432,1803,베를린 광장,5
3433,1804,31빌딩(구 삼일로빌딩),4
3434,1804,31빌딩(구 삼일로빌딩),5
3435,1805,관철동의 도시조직,4
3436,1805,관철동의 도시조직,5
3437,1806,보신각타종,4
3438,1806,보신각타종,5
3439,1807,우정총국 회화나무,4
3440,1807,우정총국 회화나무,5
3441,1808,인사동 한옥밀집지역,5
3442,1808,인사동 한옥밀집지역,4
3443,1809,선천집,7
3444,1809,선천집,4
3445,1809,선천집,5
3446,1810,카페 귀천,7
3447,1810,카페 귀천,4
3448,1810,카페 귀천,5
3449,1811,통인화랑,3
3450,1811,통인화랑,6
3451,1811,통인화랑,4
3452,1811,통인화랑,5
3453,1812,구하산방,4
3454,1812,구하산방,5
3455,1813,이문설농탕,7
3456,1813,이문설농탕,4
3457,1813,이문설농탕,5
3458,1814,수도약국,4
3459,1814,수도약국,5
3460,1815,"NH농협은행 종로금융센터(구 조선일보,조선중앙일보 사옥)",4
3461,1815,"NH농협은행 종로금융센터(구 조선일보,조선중앙일보 사옥)",5
3462,1816,통문관,4
3463,1816,통문관,5
3464,1817,이태준 달밤의 산실(수연산방),7
3465,1817,이태준 달밤의 산실(수연산방),4
3466,1817,이태준 달밤의 산실(수연산방),5
3467,1818,쌍다리 식당,7
3468,1818,쌍다리 식당,4
3469,1818,쌍다리 식당,5
3470,1819,선잠제향,4
3471,1819,선잠제향,5
3472,1820,성북동 국시집,7
3473,1820,성북동 국시집,4
3474,1820,성북동 국시집,5
3475,1821,나폴레옹 과자점,7
3476,1821,나폴레옹 과자점,4
3477,1821,나폴레옹 과자점,5
3478,1822,성수목욕탕,4
3479,1822,성수목욕탕,5
3480,1823,서울경찰기마대,4
3481,1823,서울경찰기마대,5
3482,1824,구두제조업(성수동일대),4
3483,1824,구두제조업(성수동일대),5
3484,1825,한양대학교 박물관,3
3485,1825,한양대학교 박물관,6
3486,1825,한양대학교 박물관,4
3487,1825,한양대학교 박물관,5
3488,1826,도림동 성당,4
3489,1826,도림동 성당,5
3490,1827,수정여관,4
3491,1827,수정여관,5
3492,1828,1차 금속제조업 (문래동영단주택단지일대),4
3493,1828,1차 금속제조업 (문래동영단주택단지일대),5
3494,1829,OB맥주 담금솥,3
3495,1829,OB맥주 담금솥,6
3496,1829,OB맥주 담금솥,4
3497,1829,OB맥주 담금솥,5
3498,1830,서울역광장,1
3499,1830,서울역광장,4
3500,1830,서울역광장,5
3501,1831,서울광장,1
3502,1831,서울광장,4
3503,1831,서울광장,5
3504,1832,세실극장,2
3505,1832,세실극장,6
3506,1832,세실극장,4
3507,1832,세실극장,5
3508,1833,세종문화회관,2
3509,1833,세종문화회관,6
3510,1833,세종문화회관,4
3511,1833,세종문화회관,5
3512,1834,옛 부민관,4
3513,1834,옛 부민관,5
3514,1835,도로원표(칭경기념비전 내),3
3515,1835,도로원표(칭경기념비전 내),6
3516,1835,도로원표(칭경기념비전 내),4
3517,1835,도로원표(칭경기념비전 내),5
3518,1836,세종로 이순신 동상,3
3519,1836,세종로 이순신 동상,6
3520,1836,세종로 이순신 동상,4
3521,1836,세종로 이순신 동상,5
3522,1837,통의동 동척 관사,4
3523,1837,통의동 동척 관사,5
3524,1838,통의동 보안여관,4
3525,1838,통의동 보안여관,5
3526,1839,서촌 한옥밀집지역,5
3527,1839,서촌 한옥밀집지역,4
3528,1840,이상의 집,3
3529,1840,이상의 집,6
3530,1840,이상의 집,4
3531,1840,이상의 집,5
3532,1841,통인시장,5
3533,1841,통인시장,4
3534,1842,윤동주하숙집터,4
3535,1842,윤동주하숙집터,5
3536,1843,배화여고 캠벨 기념관,4
3537,1843,배화여고 캠벨 기념관,5
3538,1844,수연산방,7
3539,1844,수연산방,4
3540,1844,수연산방,5
3541,1845,북정마을과 한양도성,4
3542,1845,북정마을과 한양도성,5
3543,1846,삼청각,7
3544,1846,삼청각,4
3545,1846,삼청각,5
3546,1847,길상사(구 대원각),4
3547,1847,길상사(구 대원각),5
3548,1848,간송미술관,3
3549,1848,간송미술관,6
3550,1848,간송미술관,4
3551,1848,간송미술관,5
3552,1849,최순우옛집,4
3553,1849,최순우옛집,5
3554,1850,만해한용운심우장,3
3555,1850,만해한용운심우장,6
3556,1850,만해한용운심우장,4
3557,1850,만해한용운심우장,5
3558,1851,이화동 벽화마을,4
3559,1851,이화동 벽화마을,5
3560,1852,이화동 낙산 국민주택단지,4
3561,1852,이화동 낙산 국민주택단지,5
3562,1853,마로니에공원,1
3563,1853,마로니에공원,3
3564,1853,마로니에공원,4
3565,1853,마로니에공원,5
3566,1854,이화장,3
3567,1854,이화장,6
3568,1854,이화장,4
3569,1854,이화장,5
3570,1855,아르코 예술극장,2
3571,1855,아르코 예술극장,6
3572,1855,아르코 예술극장,4
3573,1855,아르코 예술극장,5
3574,1856,학림다방,7
3575,1856,학림다방,4
3576,1856,학림다방,5
3577,1857,서울대학병원,4
3578,1857,서울대학병원,5
3579,1858,공간건축(한식문화공간 이음),3
3580,1858,공간건축(한식문화공간 이음),6
3581,1858,공간건축(한식문화공간 이음),4
3582,1858,공간건축(한식문화공간 이음),5
3583,1859,춘곡 고희동 가옥,3
3584,1859,춘곡 고희동 가옥,6
3585,1859,춘곡 고희동 가옥,4
3586,1859,춘곡 고희동 가옥,5
3587,1860,계동 48-12 건물군,4
3588,1860,계동 48-12 건물군,5
3589,1861,북촌 한옥밀집지역,5
3590,1861,북촌 한옥밀집지역,4
3591,1862,경복궁,3
3592,1862,경복궁,6
3593,1862,경복궁,4
3594,1862,경복궁,5
3595,1863,기기국번사창,3
3596,1863,기기국번사창,6
3597,1863,기기국번사창,4
3598,1863,기기국번사창,5
3599,1864,운현궁,3
3600,1864,운현궁,6
3601,1864,운현궁,4
3602,1864,운현궁,5
3603,1865,종묘,3
3604,1865,종묘,6
3605,1865,종묘,4
3606,1865,종묘,5
3607,1866,전태일 분신장소,4
3608,1866,전태일 분신장소,5
3609,1867,창신동 봉제마을,4
3610,1867,창신동 봉제마을,5
3611,1868,평화시장,5
3612,1868,평화시장,4
3613,1869,보신각,3
3614,1869,보신각,6
3615,1869,보신각,4
3616,1869,보신각,5
3617,1870,보신각 앞 지하철 수준점,3
3618,1870,보신각 앞 지하철 수준점,6
3619,1870,보신각 앞 지하철 수준점,4
3620,1870,보신각 앞 지하철 수준점,5
3621,1871,피맛골,4
3622,1871,피맛골,5
3623,1872,성수대교 참사 희생자 위령탑,3
3624,1872,성수대교 참사 희생자 위령탑,6
3625,1872,성수대교 참사 희생자 위령탑,4
3626,1872,성수대교 참사 희생자 위령탑,5
3627,1873,국립서울현충원,4
3628,1873,국립서울현충원,5
3629,1874,63한화생명빌딩,4
3630,1874,63한화생명빌딩,5
3631,1875,구로공단 노동자생활 체험관 (순이의 집),3
3632,1875,구로공단 노동자생활 체험관 (순이의 집),6
3633,1875,구로공단 노동자생활 체험관 (순이의 집),4
3634,1875,구로공단 노동자생활 체험관 (순이의 집),5
3635,1876,삼풍참사위령탑,3
3636,1876,삼풍참사위령탑,6
3637,1876,삼풍참사위령탑,4
3638,1876,삼풍참사위령탑,5
3639,1877,서울고속버스터미널,4
3640,1877,서울고속버스터미널,5
3641,1878,경교장,3
3642,1878,경교장,6
3643,1878,경교장,4
3644,1878,경교장,5
3645,1879,4.19혁명기념도서관,4
3646,1879,4.19혁명기념도서관,3
3647,1879,4.19혁명기념도서관,5
3648,1880,옛 부민관,4
3649,1880,옛 부민관,5
3650,1881,서울광장,1
3651,1881,서울광장,4
3652,1881,서울광장,5
3653,1882,환구단,3
3654,1882,환구단,6
3655,1882,환구단,4
3656,1882,환구단,5
3657,1883,세실극장,2
3658,1883,세실극장,6
3659,1883,세실극장,4
3660,1883,세실극장,5
3661,1884,덕수궁 중명전,3
3662,1884,덕수궁 중명전,6
3663,1884,덕수궁 중명전,4
3664,1884,덕수궁 중명전,5
3665,1885,서울종합방재센터(옛 안기부 청사),4
3666,1885,서울종합방재센터(옛 안기부 청사),5
3667,1886,남산원 본관,4
3668,1886,남산원 본관,5
3669,1887,한양공원 비,3
3670,1887,한양공원 비,6
3671,1887,한양공원 비,1
3672,1887,한양공원 비,4
3673,1887,한양공원 비,5
3674,1888,조선신궁터,3
3675,1888,조선신궁터,6
3676,1888,조선신궁터,4
3677,1888,조선신궁터,5
3678,1889,옛 어린이회관,4
3679,1889,옛 어린이회관,5
3680,1890,회현 제2시민아파트,4
3681,1890,회현 제2시민아파트,5
3682,1891,남산육교,4
3683,1891,남산육교,5
3684,1892,국립극장,2
3685,1892,국립극장,6
3686,1892,국립극장,4
3687,1892,국립극장,5
3688,1893,옛 타워호텔(반얀트리 클럽 스파 서울),4
3689,1893,옛 타워호텔(반얀트리 클럽 스파 서울),5
3690,1894,자유센터(한국자유총연맹),4
3691,1894,자유센터(한국자유총연맹),5
3692,1895,광희문,3
3693,1895,광희문,6
3694,1895,광희문,4
3695,1895,광희문,5
3696,1896,장충동 족발골목,4
3697,1896,장충동 족발골목,5
3698,1897,박문사 터와 장충단,4
3699,1897,박문사 터와 장충단,5
3700,1898,장충체육관,1
3701,1898,장충체육관,4
3702,1898,장충체육관,5
3703,1899,장충테니스장,1
3704,1899,장충테니스장,4
3705,1899,장충테니스장,5
3706,1900,장충리틀야구장,1
3707,1900,장충리틀야구장,4
3708,1900,장충리틀야구장,5
