category_id,name,district,address,latitude,longitude,price,phone_number,image_url,description,참가규모,page_url,work_time
1,보디빌딩(화곡6동주민센터),강서,서울특별시 강서구 화곡로312,37.55181666,126.8500765,유료,02-26007646,https://images.unsplash.com/photo-1526506118085-60ce8714f8c5?auto=format&fit=crop&q=80&w=1287&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,금 10:00~11:20
1,보디빌딩(화곡3동주민센터),강서,서울특별시 강서구 강서로33가길 17,37.54252631,126.8384139,유료,02-2600-7565,https://images.unsplash.com/photo-1526506118085-60ce8714f8c5?auto=format&fit=crop&q=80&w=1287&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,수 15:00~16:30
1,보디빌딩(화곡4동주민센터),강서,서울특별시 강서구 곰달래로57가길26,37.53480238,126.8607489,유료,02-2600-7604,https://images.unsplash.com/photo-1526506118085-60ce8714f8c5?auto=format&fit=crop&q=80&w=1287&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,수 10:00~11:20
1,"요가,헬스(화곡6동주민센터)",강서,서울특별시 강서구 화곡로312,37.55181666,126.8500765,유료,02-2600-7665,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?auto=format&fit=crop&q=80&w=1220&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,화 09:40~11:10
1,"요가,헬스(우장산동주민센터)",강서,서울특별시 강서구 우현로 34,37.54828859,126.8418363,유료,02-2600-7745,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?auto=format&fit=crop&q=80&w=1220&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"월, 금 09:40~11:20"
1,뉴스포츠(기쁜우리복지관 지하1층),강서,서울특별시 강서구 허준로65,37.56927822,126.8488644,유료,02-3665-3831,https://img.freepik.com/free-photo/sports-tools_53876-138077.jpg?w=1060&t=st=1698657803~exp=1698658403~hmac=00859a66d1826f1d0158cc6967a418d2f3d17963e36f9a4ae3ce9aad1d510e73,정확한 가격은 지자체에 문의,10명,http://www.gibbun.or.kr,목 10:30~11:30
1,족구(해누리족구장),양천,서울 양천구 안양천로 711,37.5115265,126.872374,유료,,https://jobsinfootball.com/files/pictures/soccer_tennis.jpg,정확한 가격은 지자체에 문의,15명,,"화, 목 10:30~11:30"
1,헬스&근력운동(G.X)(신월4동주민센터),양천,서울특별시 양천구 오목로5길 34,37.52469581,126.8400811,유료,2620-4115,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.yangcheon.go.kr/dong/sinwol04/main.do,화 10:00~11:30 / 목 10:00~11:30
1,헬스&근력운동(G.X)(목4동주민센터),양천,서울특별시 양천구 목동중앙로25(목동),37.53243314,126.8683948,유료,2620-4000,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.yangcheon.go.kr/dong/mok04/main.do,수 10:00~11:30 / 금 10:00~11:30
1,탁구(한빛종합사회복지관),양천,서울특별시 양천구 신월로11길 16,37.51907402,126.8402256,유료,02-2690-8762,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://www.han-bit.or.kr/,수 14:00~14:40 / 금 14:00~14:40 / 금 14:50~15:30
1,탁구(목동종합사회복지관),양천,서울특별시 양천구 목동중앙북로8길104,37.54424009,126.8663764,유료,02-2651-2333,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://sseoul.or.kr/,금 16:00~16:40 / 금 16:50~17:30
1,탁구(신정종합사회복지관),양천,서울특별시 양천구 신정중앙로 36,37.52730285,126.8555308,유료,02-2651-2332,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://sseoul.or.kr/,"월, 수16:00~16:40 / 월, 수 16:50~17:30"
1,탁구(목동종합사회복지관),양천,서울특별시 양천구 목동중앙북로8길 104,37.54424009,126.8663764,유료,02-2651-2333,https://images.unsplash.com/photo-1564518440696-ef272968778e?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://sseoul.or.kr/,월 14:00~14:40 / 월 14:50~15:30
1,생활체조(아현건강증진센터),마포,서울특별시 마포구 마포대로11길 44-81,37.55212686,126.9512971,유료,02-3153-9882,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,15명,,월 13:30~14:30 / 수 13:30~14:30
1,뉴스포츠(북아현방과후교실),서대문,서울특별시 서대문구 충정로 52,37.56335057,126.9658861,유료,02-364-3462,https://img.freepik.com/free-photo/sports-tools_53876-138077.jpg?w=1060&t=st=1698657803~exp=1698658403~hmac=00859a66d1826f1d0158cc6967a418d2f3d17963e36f9a4ae3ce9aad1d510e73,정확한 가격은 지자체에 문의,25명,,"월, 수, 금 15:00~16:20"
1,헬스(홍제천 일대),서대문,서울 서대문구 연희동 170-181,37.5798169,126.9356641,유료,02-335-7330,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"월, 화, 수, 목 09:00~10:30/ 월, 수 14:00~15:30 / 금 14:00~15:30"
1,경춘선 숲길 걷기 수업(경춘선숲길),노원,서울특별시 노원구 동일로198가길 149,37.63039111,127.0670364,유료,,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,"월, 수 10:00~10:45, 10:45~11:30 / 목 10:00~10:40, 10:40~11:20 / 금 10:00~10:40, 10:40~11:20"
1,경춘선 숲길 걷기 수업(경춘선 숲길),노원,서울특별시 노원구 동일로198가길 149,37.63039111,127.0670364,유료,,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"월, 금 10:00~10:40 / 월, 금 10:40~11:20"
1,헬스(오동생활체육공원),강북,서울특별시 강북구 오패산로52라길 149,37.62080086,127.0344901,유료,02-989-3422,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,"월, 수, 금 15:00~16:30"
1,축구(강북구민운동장),강북,서울특별시 강북구 오현로 187-25,37.62942638,127.0379894,유료,,https://images.unsplash.com/photo-1551958219-acbc608c6377?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,35명,,수 13:40~16:00
1,생활체조(래미안라센트아파트),성북,서울특별시 성북구 종암로24가길 80,37.59931367,127.0392269,유료,02-917-1426,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,20명,,목 10:00~10:45
1,걷기운동(북한산둘레길),성북,서울특별시 성북구 솔샘로25길 121-50,37.62095698,127.0068831,유료,02-3676-7330,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,수 10:00~11:50
1,걷기운동(성북동성곽길),성북,서울특별시 성북구,37.58935882,127.0167029,유료,,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,월 10:00~11:50
1,걷기운동(북서울꿈의숲),성북,서울특별시 강북구 월계로 173,37.62025446,127.0443247,유료,02-3676-7330,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,금 10:00~11:50
1,생활체조(성북구보건소),성북,서울특별시 성북구 화랑로 63,37.60271066,127.0395333,유료,,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,50명,http://www.sb.go.kr/bogunso/main.do,"화, 목 15:50~17:10"
1,생활체조(정릉 e편한세상아파트),성북,서울특별시 성북구 북악산로 851,37.60025102,127.0183154,유료,02-914-1871,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,20명,,금 10:00~10:50
1,생활체조(성북구보건소),성북,서울특별시 성북구 화랑로63,37.60271066,127.0395333,유료,02-2241-1749,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,30명,www.sb.go.kr/bogunso/main.do,"월, 수 15:50~16:30 / 월, 수 16:30~17:10"
1,걷기(성북동 성곽길),성북,서울특별시 종로구 창경궁로307 성북동 성곽길 혜화문,37.58796215,127.003505,유료,,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,월 10:00~11:00 / 월 11:00~12:00
1,걷기(북서울꿈의숲),성북,서울특별시 강북구 월계로 173,37.62025446,127.0443247,유료,02-3676-7330,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,금 10:00~11:20
1,생활체조(돈암코오롱아파트),성북,서울특별시 성북구 아리랑로 75,37.59883026,127.0136255,유료,010-8331-9352,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,20명,,목 10:00~10:40
1,근력운동(석관두산아파트),성북,서울특별시 성북구 화랑로48길16,37.61376289,127.0689946,유료,,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,목 10:00~10:45
1,걷기(북한산둘레길),성북,서울특별시 성북구 삼선교로 30-1,37.58795905,127.009126,유료,02-3676-7330,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,수 10:00~11:30
1,걷기(북서울꿈의숲),성북,서울특별시 성북구 삼선교로 30-1,37.58795905,127.009126,유료,02-36767-7330,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,http://www.sportssb.or.kr/,금 10:00~11:30
1,밴드운동(꿈의숲코오롱하늘채아파트),성북,서울특별시 성북구 돌곶이로 220,37.61901822,127.0464327,유료,010-3499-7854,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,,수 10:00~10:45
1,걷기(성북동성곽길),성북,서울특별시 성북구 삼선교로 30-1,37.58795905,127.009126,유료,02-36767-7330,https://images.unsplash.com/photo-1487956382158-bb926046304a?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,http://www.sportssb.or.kr/,월 10:00~11:30
1,생활체조(돈암2동주민센터 다목적홀),성북,서울특별시 성북구 흥천사길 7,37.59801698,127.010539,유료,010-9897-5422,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,30명,,목 15:00~16:20
1,생활체조(안암동주민센터 다목적홀),성북,서울특별시 성북구 고려대로16,37.58582076,127.0213756,유료,010-4266-8991,https://img.freepik.com/free-photo/men-and-women-warm-up-before-and-after-exercising_1150-23003.jpg?w=1060&t=st=1698655137~exp=1698655737~hmac=fbcb731e03e38413e76c25c99f1c393cde5bbd5247d2dd3ec385c04c355d58fe,정확한 가격은 지자체에 문의,30명,,수 13:30~14:50
1,배드민턴(용두문화복지센터 (체육관)),동대문,서울특별시 동대문구 고산자로28길 13,37.57532359,127.0391728,유료,02-6929-2647,https://images.unsplash.com/photo-1521537634581-0dced2fee2ef?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,"화, 목 10:00~11:30"
1,배드민턴(광장동실내배드민턴장),광진,서울 광진구 천호대로140길 40,37.54442528,127.1001957,유료,02-458-9062,https://images.unsplash.com/photo-1521537634581-0dced2fee2ef?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,"화,목 13:00~14:00 / 화, 목 14:00~15:00"
1,헬스(광진구보건소운동교육실),광진,서울특별시 광진구 자양로117,37.53853161,127.0819098,유료,02-450-1300,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"화, 수 09:30~10:10 / 화, 수 10:30~11:10"
1,헬스(광진구청 보건소체력단련실),광진,서울특별시 자양로117 보건소2층,37.53853161,127.0819098,유료,02-450-1586,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,10명,,목 09:30~10:30 / 목 10:30~11:30
1,라인댄스(주민센터3층체육관),광진,서울특별시 광진구 광나루로36길56,37.54241324,127.0856773,유료,02-450-1506,https://plus.unsplash.com/premium_photo-1681492508069-d558d8fa0ad7?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,금 10:20~11:00
1,리듬댄스(주민센터3층체육관),광진,서울특별시 광진구 광나루로36길56,37.54241324,127.0856773,유료,02-450-1506,https://plus.unsplash.com/premium_photo-1681492508069-d558d8fa0ad7?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,금 09:40~10:20
1,라인댄스(주민센터3층체육관),광진,서울특별시 광진구 능동로 17길39,37.54652678,127.0712676,유료,02-450-1515,https://plus.unsplash.com/premium_photo-1681492508069-d558d8fa0ad7?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,목 11:50~12:30
1,리듬댄스(주민센터3층체육관),광진,서울특별시 광진구 능동로 17길39,37.54652678,127.0712676,유료,02-450-1515,https://plus.unsplash.com/premium_photo-1681492508069-d558d8fa0ad7?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15며,,목 11:00~11:40
1,라인댄스(주민센터3층체육관),광진,서울특별시 광진구 자양로3가길,37.52896132,127.0847812,유료,02-450-1511,https://plus.unsplash.com/premium_photo-1681492508069-d558d8fa0ad7?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,화 14:50~15:30
1,리듬댄스(주민센터3층체육관),광진,서울특별시 광진구 자양로3가길,37.52896132,127.0847812,유료,02-450-1511,https://plus.unsplash.com/premium_photo-1681492508069-d558d8fa0ad7?auto=format&fit=crop&q=80&w=1171&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,,화 14:00~14:40
1,헬스(보건소 체력단련장),광진,서울특별시 광진구 자양로117,37.53853161,127.0819098,유료,02-450-1422,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,www.gwangjin.go.kr/health/main/main.do,수 09:20~10:00
1,배드민턴(광장복지관),광진,서울특별시 광진구 아차산로66길 8,37.54103356,127.0970671,유료,02-2201-1333,https://images.unsplash.com/photo-1521537634581-0dced2fee2ef?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,화 16:10~17:00
1,요가(광장복지관),광진,서울특별시 광진구 아차산로66길 8,37.54103356,127.0970671,유료,02-2201-1333,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?auto=format&fit=crop&q=80&w=1220&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,화 15:30~16:10
1,축구(성동구민종합체육센터),성동,서울특별시 성동구 왕십리로 89,37.54584153,127.044028,유료,02-2204-7617,https://images.unsplash.com/photo-1551958219-acbc608c6377?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.happysd.or.kr/index.do,"화, 목 16:00~17:00"
1,요가(구립장애인주간보호센터),용산,서울특별시 용산구 한강대로 331 3층,37.54790166,126.9714991,유료,02-701-4282,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?auto=format&fit=crop&q=80&w=1220&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://happylog.naver.com/hlog/yongsan4282/home,목 14:30~15:10 / 금 14:30~15:10
1,요가(구립용산장애인복지관),용산,서울특별시 용산구 효창원로 93길 49,37.54730707,126.961569,유료,070-4657-2018,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?auto=format&fit=crop&q=80&w=1220&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,http://www.ysrehab.or.kr/,월 12:50~14:20 / 목 13:00~13:40
1,요가(효창주민센터),용산,서울특별시 용산구 효창원로 161 효창주민센터 5층 대강당,37.54250834,126.9618379,유료,010-4164-4170,https://images.unsplash.com/photo-1544367567-0f2fcb009e0b?auto=format&fit=crop&q=80&w=1220&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,월 11:00~11:50 / 수 11:00~11:50
1,스트레칭(효창종합사회복지관),용산,서울특별시 용산구 효창동 5-65,37.54118506,126.9630008,유료,,https://images.unsplash.com/photo-1552196563-55cd4e45efb3?auto=format&fit=crop&q=80&w=1326&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,https://www.hyochang.or.kr:6017/,"월, 수, 금 09:30~12:00"
1,테라밴드(효창종합사회복지관),용산,서울특별시 용산구 효창동 5-65,37.54118506,126.9630008,유료,,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,30명,https://www.hyochang.or.kr:6017/,목 09:30~12:00
1,덤벨체조(효창종합사회복지관),용산,서울특별시 용산구 효창동 5-65,37.54118506,126.9630008,유료,,https://images.pexels.com/photos/39671/physiotherapy-weight-training-dumbbell-exercise-balls-39671.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,정확한 가격은 지자체에 문의,30명,https://www.hyochang.or.kr:6017/,화 09:30~12:00
1,스트레칭(세라밴드)(필동주민센터),중구,서울특별시 중구 퇴계로36길 42,37.56015769,126.9955974,유료,02-3396-6594,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.junggu.seoul.kr/dong/pil/main.do,목 14:00~14:40
1,스트레칭(세라밴드)(필동주민센터 2층),중구,서울특별시 중구 퇴계로36길 42,37.56015769,126.9955974,유료,02-3396-6594,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,https://www.junggu.seoul.kr/dong/pil/main.do,화 14:00~14:40
1,스트레칭(세라밴드)(장충체육관),중구,서울특별시 중구 동호로 241,37.55864066,127.0066775,유료,02-2128-2814,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,https://www.sisul.or.kr/open_content/jangchung/,화 10:00~10:50
1,스트레칭(세라밴드)(황학동주민센터),중구,서울특별시 중구 난계로11길 52,37.56742273,127.0213823,유료,02-3396-6893,https://images.unsplash.com/photo-1517130038641-a774d04afb3c?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,https://www.junggu.seoul.kr/dong/hwanghak/main.do,월 10:30~11:30
1,"헬스, 근력운동(황학동주민센터)",중구,서울특별시 중구 난계로11길 52,37.56742273,127.0213823,유료,02-3396-6907,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,20명,,"수, 금 10:30~11:30"
1,헬스(다산동주민센터),중구,서울특별시 중구 동호로 15길50,37.55433289,127.0082945,유료,02-3396-6740,https://images.unsplash.com/photo-1517963879433-6ad2b056d712?auto=format&fit=crop&q=80&w=1170&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8fA%3D%3D,정확한 가격은 지자체에 문의,15명,http://www.junggu.seoul.kr/dong/dasan/main.do,"화, 목 14:00~14:40"
