category_id,name,district,address,latitude,longitude,phone_number,price,page_url,work_time,image_url,description
1,중랑구민체육센터,중랑구,서울특별시 중랑구 신내로15길 189,37.61518221,127.0874819,02-3423-1070,무료,https://www.jungnangimc.or.kr/html/01010100,"매월첫째, 셋째, 다섯째주 일요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100760&thumb=Y,
1,강북웰빙스포츠센터,강북구,서울특별시 강북구 오현로31길 51,37.63058591,127.0378055,02-944-2900,유료,https://www.gbcmc.or.kr/fmcs/71,"매월 첫째 주, 셋째 주, 다섯째 주 일요일 및 법정 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100773&thumb=Y,
3,갤러리 라메르,종로구,서울특별시 종로구 인사동5길 26 홍익빌딩,37.57258198,126.9848681,02-730-5454,유료,http://www.gallerylamer.com/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100468&thumb=Y,
5,중랑구평생학습관,중랑구,서울특별시 중랑구 망우로67길 10,37.6005967,127.1015835,02-2094-1886,무료,https://www.jungnang.go.kr/study/main.do,공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6d92a6ccd76b468a87c1db81a48159eb&thumb=Y,
5,서초여성가족플라자,서초구,서울특별시 서초구 잠원로8길 38,37.51355119,127.0121064,02-522-0291,무료,https://www.women.co.kr/seocho/index.do,정기휴무 (매주 일요일),https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101254&thumb=Y,
4,서초구립반포도서관,서초구,서울특별시 서초구 고무래로 34,37.50248707,127.0125134,02-520-8700,무료,https://www.seocholib.or.kr/,"매주 월요일, 법정 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101363&thumb=Y,
3,셀린박 갤러리,강남구,서울특별시 강남구 압구정로32길 30,37.52579008,127.029757,,유료,www.celineparkgallery.com,"매주 월요일 / 1, 3째주 일요일 휴관",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101540&thumb=Y,
4,배봉산 숲속 도서관,동대문구,서울특별시 동대문구 전농로16길 97,37.57844311,127.0627351,02-2212-8502,무료,https://l4d.or.kr/bfl/index.do,"매주 월요일, 법정 공휴일, 도서관 사정에 의한 임시 휴관일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101480&thumb=Y,
8,문화공간 이육사,성북구,서울특별시 성북구 종암로21가길 36-1,37.59813809,127.0326016,02-928-0264,무료,https://www.sbculture.or.kr,"일요일,월요일,공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101505&thumb=Y,
3,갤러리 가이아,종로구,서울특별시 종로구 인사동길 57-1,37.5750744,126.9834564,02-733-3373,유료,http://www.galerie-gaia.net/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=eb7d7937321d4e58bab04dba4fde7756&thumb=Y,
2,서대문문화체육회관,서대문구,서울특별시 서대문구 백련사길 39,37.58075973,126.9315574,02-360-8560,무료,http://www.sscmc.or.kr/culture1/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100794&thumb=Y,
3,종이나라박물관,중구,서울특별시 중구 장충단로 166,37.55968044,127.0062029,02-2279-7901,무료,https://cafe.naver.com/papermuseum,일요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c621475230ac4ea39d997fa641721518&thumb=Y,
2,두산아트센터 연강홀,종로구,서울특별시 종로구 종로33길 15,37.57181233,127.0010001,02-708-5001,유료,https://www.doosanartcenter.com/ko/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=c7b61047f8ee4548a91d9ac2c4599dfc&thumb=Y,
2,명동난타극장,중구,서울특별시 중구 명동길 26,37.56345745,126.9837648,02-739-8288,유료,http://www.nanta.co.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100873&thumb=Y,
3,뮤지엄김치간,종로구,서울 종로구 인사동길 35-4 인사동마루 본관 4~6층,37.5129437,127.0571142,02-6002-6456,유료,https://www.kimchikan.com/,"월요일신정, 구정추석연휴",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100023&thumb=Y,
2,한전아트센터,서초구,서울특별시 서초구 효령로72길 60,37.48560466,127.0280788,02-2105-8133,유료,https://home.kepco.co.kr/kepco/AR/main.do,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100198&thumb=Y,
2,아트온더무브,영등포구,서울특별시 영등포구 양산로 지하 200,37.52273452,126.9049592,,무료,http://artonthemoveseoul.org/,"일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101550&thumb=Y,
1,세빛섬,서초구,서울특별시 서초구 올림픽대로 2085-14,37.5124362,126.9959623,1566-3433,무료,http://www.somesevit.co.kr/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101450&thumb=Y,
5,문학의집서울,중구,서울특별시 중구 퇴계로26길 65,37.55808417,126.9892391,02-778-1026,무료,http://www.imhs.co.kr,"일요일 및 법정공휴일, 본 법인이 정한 날",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101019&thumb=Y,
3,서울상상나라,광진구,서울  광진구 능동로 216,37.55055,127.077569,02-6450-9500,유료,www.seoulchildrensmuseum.org,"매주 월요일, 1월 1일, 설날, 추석연휴, 보수기간",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4462cabcd74c4d9a9fff66d4efeebf9f&thumb=Y,
4,강동구립암사도서관,강동구,서울특별시 강동구 고덕로20길 42,37.55284458,127.1333482,429-0476,무료,http://www.gdlibrary.or.kr/aslib/,"매주 월요일, 법정 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100863&thumb=Y,
2,광진구민체육센터,광진구,서울  광진구 구천면로 14,37.5459907,127.106919,,무료,http://www.gwangjin.or.kr,"매월 둘째, 넷째주 일요일 / 법정 및 임시 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100749&thumb=Y,
4,도봉문화정보도서관,도봉구,서울특별시 도봉구 덕릉로 315,37.6446038,127.043887,02-900-1835,유료,http://www.unilib.dobong.kr/main.do,"■ 종합자료실,어린이자료실,멀티미디어실:  매주 화요일,법정공휴일 ■ 자유열람실: 매월두번째, 네번째 화요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e45cf563f10a49d8855ad73880a830a5&thumb=Y,
3,서대문자연사박물관,서대문구,서울특별시 서대문구 연희로32길 51,37.57675199,126.9378582,02-330-8899,유료,https://namu.sdm.go.kr/site/main/home,"1월 1일, 설날, 추석, 매주 월요일(월요일이 공휴일인 경우 그 다음날)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b836d1af05ef46edaea157603ad39023&thumb=Y,
3,경기여고 경운박물관,강남구,서울 강남구 삼성로 29 경기여고 100주년기념관 1층,37.4878684,127.0660782,02-3463-1336,무료,http://kwmuseum.org,"일요일, 월요일공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100003&thumb=Y,
3,SETEC전시장(서울무역전시장),강남구,서울특별시 강남구 남부순환로 3104,37.49567866,127.071912,02-2187-4600,무료,http://www.setec.or.kr/,행사별상이,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101326&thumb=Y,
2,세종대학교 대양홀,광진구,서울특별시 광진구 능동로 209,37.55160931,127.0731836,02-3408-4373,유료,http://www.sejong.ac.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100099&thumb=Y,
3,국제갤러리,종로구,서울특별시 종로구 삼청로 54,37.58072067,126.9805739,02-735-8449,무료,https://www.kukjegallery.com/,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ec318e9a3fa5486aaf4135ac974eca45&thumb=Y,
3,김영섭사진화랑,강남구,서울특별시 강남구 강남대로152길 13,37.51737884,127.0205016,02-733-6331,유료,https://www.gallerykim.com/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100345&thumb=Y,
8,평화문화진지,도봉구,서울특별시 도봉구 마들로 932,37.69078014,127.0468126,02-3494-1970,무료,https://culturebunker.or.kr/,"매주 월요일, 1월1일, 설날/추석 당일 *단, 월요일이 공휴일인 경우 그 다음의 평일이 휴관",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101139&thumb=Y,
3,디뮤지엄,성동구,서울특별시 성동구 왕십리로 83-21,37.54415475,127.0433578,02-6233-7200,무료,https://daelimmuseum.org/,매주 월,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101030&thumb=Y,
2,허리우드 스카이쇼 공연장,중구,서울특별시 중구 정동길 3,37.56817327,126.9699761,0507-1307-7870,무료,https://blog.naver.com/watercircus1,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101015&thumb=Y,
3,아웃사이트(out_sight),종로구,서울특별시 종로구 창경궁로35가길 12,37.58725869,127.0013681,02-742-3512,무료,http://www.out-sight.net,"월요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101479&thumb=Y,
8,서울무용센터,서대문구,서울 서대문구 명지2길 14,37.58305984,126.9278729,02-304-9100,무료,http://www.sfac.or.kr/html/artspace/dance_introduction.asp,"설(구정) 당일, 추석 당일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f237935ed8c9497c8e844e09d2397ed6&thumb=Y,
7,잠실창작스튜디오,송파구,서울 송파구 올림픽로25 종합운동장 내,37.51647913,127.0729996,02-423-6674,무료,https://www.sfac.or.kr/artspace/artspace/jamsil_main.do,"매주 일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=72773eb5d2e24030be7b4c535533e223&thumb=Y,
5,이마트은평점,은평구,서울특별시 은평구 은평로 111,37.60035755,126.920192,02-380-1234,무료,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101237&thumb=Y,
2,롯데콘서트홀,송파구,서울특별시 송파구 올림픽로 300,37.51375196,127.1044469,1544-7744,무료,https://www.lotteconcerthall.com/kor,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=24b53d4fc8d84eccbee2de5f106a193a&thumb=Y,
8,서교예술실험센터,마포구,서울특별시 마포구 잔다리로6길 33,37.55246841,126.9209402,02-333-0246,무료,http://www.sfac.or.kr,"월요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=94b21da6480b4a4cb0cc251c9b838897&thumb=Y,
3,인사아트센터,종로구,서울특별시 종로구 인사동길 41,37.57395229,126.9847624,0507-1409-1020,유료,http://www.insaartcenter.com/,매주 화요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6ffbabe6e77f4ac7a105a6edc75b29f4&thumb=Y,
3,갤러리 도올,종로구,서울 종로구 삼청로 87 도올빌딩 2층,37.58323227,126.981677,02-739-1406,무료,http://www.gallerydoll.com/,무휴(전시기간중),https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100479&thumb=Y,
3,아트선재센터,종로구,서울 종로구 율곡로3길 87 아트선재센터,37.57946353,126.9818392,0507-1321-8951,유료,http://www.artsonje.org/,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=72d0158e5c5b4e008a768706da2912af&thumb=Y,
8,북촌문화센터,종로구,서울특별시 종로구 계동길 37,37.57908833,126.9862761,02-741-1033,무료,http://hanok.seoul.go.kr/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101144&thumb=Y,
8,등촌지역정보센터,강서구,서울특별시 강서구 화곡로63길 96,37.55892531,126.8478668,02-2600-7440,무료,https://www.gangseo.seoul.kr/reserve/re010401,"일요일,국경일,법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5e395b643be749689f922ff6cb18eb6b&thumb=Y,
7,노원구청,노원구,서울특별시 노원구 노해로 437,37.65416505,127.0566605,02-2116-3114,무료,http://www.nowon.kr,"매주 토요일, 법정 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100782&thumb=Y,
4,노원어린이도서관,노원구,서울 노원구 중계동 356,37.65824715,127.0765765,02-933-7145,무료,https://www.nowonlib.kr/,"매월 2,4주 월요일 법정공휴일, 임시공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100786&thumb=Y,
3,동대문구청 아트갤러리,동대문구,서울특별시 동대문구 천호대로 145,37.57439172,127.0398966,02-2127-4310,무료,www.ddm.go.kr,"매주 토요일, 일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100872&thumb=Y,
2,유니버설아트센터,광진구,서울특별시 광진구 천호대로 664,37.5509798,127.0870952,0507-1318-1740,유료,http://www.uac.co.kr,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100706&thumb=Y,
4,강서구립길꽃어린이도서관,강서구,서울특별시 강서구 금낭화로24길 5,37.57870758,126.8138116,02-2663-4764,무료,https://gilkkot.gangseo.seoul.kr/,매주 월요일 및 법정공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100802&thumb=Y,
2,손기정문화체육센터,중구,서울특별시 중구 손기정로 101-4,37.55580166,126.9646841,02-2280-8460,무료,https://www.e-junggu.or.kr/fmcs/220,"매월 2,4째주 일요일 및 명절(신정?구정?추석) 연휴, (대체)공휴일, 근로자의 날 휴관)",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100739&thumb=Y,
8,성북문화재단,성북구,서울특별시 성북구 아리랑로12길 4,37.59915583,127.0147745,02-2038-4901,무료,www.sbculture.or.kr,"주말, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=44166e6876114eeab1172c5ed850a92b&thumb=Y,
2,국립극단 소극장 판,용산구,서울특별시 용산구 청파로 373,37.55314654,126.9682794,1644-2003,무료,https://www.ntck.or.kr/ko,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101035&thumb=Y,
3,서울시립 북서울미술관,노원구,서울특별시 노원구 동일로 1238,37.64066045,127.0668656,02-2124-5271,무료,sema.seoul.go.kr,"매주 월요일, 1월 1일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e081c7cb5f154be3aa5971c8533fb871&thumb=Y,
2,광림아트센터 장천홀,강남구,서울특별시 강남구 논현로175길 49,37.52435576,127.025985,02-2056-5787,무료,http://www.klarts.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=be69e7c8c76b4fa895b6b1eadb145d29&thumb=Y,
4,서초구립내곡도서관,서초구,서울특별시 서초구 청계산로7길 9-20,37.45200217,127.0544427,02-3461-3007,무료,https://naegok.seocholib.or.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101253&thumb=Y,
4,내를 건너서 숲으로 도서관,은평구,서울시 은평구 증산로 17길 50 내를건너서숲으로도서관,37.591913,126.908152,02-307-6701,무료,https://www.nslib.or.kr/,"월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101340&thumb=Y,
3,한양도성박물관,종로구,서울특별시 종로구 율곡로 283,37.57285718,127.0085128,02-724-0243,무료,http://www.museum.seoul.kr/scwm/NR_index.do,"매주 월요일, 1월 1일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101400&thumb=Y,
7,중랑구민회관,중랑구,서울특별시 중랑구 면목로 238,37.57408755,127.0851295,02-2207-6130,유료,www.jungnangimc.or.kr,"매월 첫째, 셋째 일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100554&thumb=Y,
3,평강성서유물박물관,구로구,서울특별시 구로구 오류로8라길 44,37.49195522,126.8440613,02-2686-9496,유료,http://www.apm.or.kr/,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=4c0f9e3c071d4c72b4e4436929fbbacb&thumb=Y,
3,포스코미술관,강남구,서울시 강남구 테헤란로 440 포스코센터 지하 1층 포스코미술관,37.5057694,127.0558879,02-3457-0793,무료,http://www.poscoartmuseum.org/,일요일공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100016&thumb=Y,
3,필갤러리(Fill Gallery),용산구,서울특별시 용산구 유엔빌리지길 24,37.5335833,127.0097801,02-795-0046,무료,https://www.instagram.com/fillgallery/,"일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101091&thumb=Y,
2,서울남산국악당,중구,서울  중구 필동2가 84-1,37.55842868,126.9937073,02-2261-0500,무료,https://www.hanokmaeul.or.kr/,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f2161869bc084483adcdaea7e7673841&thumb=Y,
2,동자아트홀,용산구,서울특별시 용산구 한강대로 372,37.55167943,126.9729051,02-6388-7978,무료,https://www.instagram.com/dongja_arthall/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101095&thumb=Y,
4,구로구립개봉도서관,구로구,서울특별시 구로구 개봉로16길 30-11,37.48952491,126.857976,02-2689-1695,무료,https://lib.guro.go.kr/#/about/gulib/lib06,매주 화요일 및 법정공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101180&thumb=Y,
2,일신홀,용산구,서울특별시 용산구 한남대로 98,37.53716704,127.0055166,02-790-3364,무료,http://ilshinhall.com/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101086&thumb=Y,
4,용산 백합어린이도서관,용산구,서울특별시 용산구 후암로15길 19-22,37.54872075,126.9768001,02-755-0525,무료,http://cafe.naver.com/100kidsbook,"매주 월요일, 국경일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101107&thumb=Y,
2,더줌아트센터,용산구,서울특별시 용산구 독서당로 111,37.53612286,127.0073076,02-790-6792,무료,http://thezoom.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101090&thumb=Y,
2,구로 꿈나무극장,구로구,서울특별시 구로구 구로동로26길 54,37.48956232,126.8862929,02-830-2562,무료,https://www.guroartsvalley.or.kr/user/overall/overallArt5.do,프로그램별 상이,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101156&thumb=Y,
4,서울도서관,중구,서울특별시 중구 세종대로 110,37.56631742,126.9778292,02-2133-0300,무료,https://lib.seoul.go.kr/,"매주 월요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6a9e26b815aa474db51ffd965280d537&thumb=Y,
5,용산공예관,용산구,서울특별시 용산구 이태원로 274,37.53902726,127.0020755,02-2199-6180,무료,http://crafts.yongsan.go.kr/,"월요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101485&thumb=Y,
5,서울특별시여성능력개발원,마포구,서울특별시 마포구 마포대로 89,37.54329938,126.9496941,02-827-0136,무료,https://swrd.seoulwomanup.or.kr/wrd/main/main.do,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101535&thumb=Y,
4,금천구립가산도서관,금천구,서울특별시 금천구 가산로5길 43,37.47349155,126.8921298,02-865-6817,무료,http://geumcheonlib.seoul.kr/,"매월 두번째, 네번째 월요일과 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101349&thumb=Y,
2,여의도한강공원물빛무대,영등포구,서울 영등포구 여의도동 84-1,37.53287894,126.9291297,02-3780-0799,무료,http://www.floating-stage.com/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=befa73b30fe24ea4aa76ad4fbd923149&thumb=Y,
3,가나아트센터,종로구,서울특별시 종로구 평창30길 28,37.61224471,126.9751822,02-720-1020,유료,http://www.ganaart.com/,전시회가 있을시 휴일없음,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=15b62510f77a498b95dc90c166ca2b8b&thumb=Y,
2,KT&G상상마당 대치,강남구,"서울  강남구 대치동  영동대로 416, 코스모타워 3층",37.5069075,127.0650936,02-3404-4311,유료,https://www.sangsangmadang.com/info/DC,연중휴무,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100015&thumb=Y,
3,KT&G 상상마당 갤러리,마포구,서울특별시 마포구 어울마당로 65,37.5509577,126.921063,02-330-6229,무료,https://www.sangsangmadang.com/display/displayInfo/HD,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6f7d2ada007e42e9a6a16cbbf09c7812&thumb=Y,
8,상촌재,종로구,서울특별시 종로구 자하문로17길 12-11,37.5818557,126.9696776,02-6013-1142,무료,https://www.jfac.or.kr/site/main/content/sangchj01,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101543&thumb=Y,
4,구로구립글마루 한옥어린이도서관,구로구,서울특별시 구로구 고척로27바길 7,37.5069156,126.845637,02-2615-8200,무료,https://lib.guro.go.kr/#/about/gulib/lib07,"매주 화요일, 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101181&thumb=Y,
7,우리은행 본점,중구,서울특별시 중구 소공로 51,37.55943835,126.981751,02-780-8340,,https://www.woorifg.com/kor/main/index.do,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101456&thumb=Y,
4,서울책보고,송파구,서울특별시 송파구 신천동 14,37.5223926,127.102983,02-6951-4977,무료,http://www.seoulbookbogo.kr,"매주 월요일, 1월 1일, 설날 및 추석연휴",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=aeb410611f844ffbb11d2f4a8ff9db01&thumb=Y,
8,유담헌,종로구,서울특별시 종로구 북촌로 76,37.5835776,126.9853994,02-515-9924,무료,https://bcydh.modoo.at/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101406&thumb=Y,
8,성동문화재단,성동구,서울특별시 성동구 고산자로10길 9,37.55917988,127.0349607,02-2204-7500,무료,https://www.sdfac.or.kr/kor/sdfac/main/main.do,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=1ded6e7130dc47bcb33666baaf6beacd&thumb=Y,
4,용산구 효창사랑 작은도서관,용산구,서울특별시 용산구 효창원로 160,37.54229828,126.962833,02-713-2309,무료,https://hyochanglove.modoo.at/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101109&thumb=Y,
4,금천구립독산도서관,금천구,서울특별시 금천구 독산로54길 114,37.46758019,126.9081059,02-863-9544,무료,http://geumcheonlib.seoul.kr/,"매월 첫번째, 세번째 월요일과 법정공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101348&thumb=Y,
4,강남구립대치도서관,강남구,서울특별시 강남구 삼성로 212,37.49961577,127.0659154,02-565-7533,무료,https://library.gangnam.go.kr/dchlib/index.do,매주 화요일 및 일요일을 제외한 법정공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=659665d45e064354af9dd9692886c42a&thumb=Y,
3,킵인터치,종로구,서울특별시 종로구 북촌로1길 13,37.57731339,126.9849464,010-9133-3209,무료,https://keepintouchseoul.wordpress.com/,월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101417&thumb=Y,
7,서울생각마루,광진구,서울특별시 광진구 강변북로 2202,37.52998878,127.0652788,02-3780-0517,무료,http://www.j-bug.co.kr/,매주 월요일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101418&thumb=Y,
4,서울휴먼라이브러리,동대문구,서울특별시 동대문구 서울시립대로 163,37.58257758,127.0599881,02-6490-6242,무료,http://www.seoulhumanlibrary.org,"토요일, 일요일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101298&thumb=Y,
3,동덕아트갤러리,종로구,서울특별시 종로구 우정국로 68,37.57493292,126.9833159,02-732-6458,유료,http://www.gallerydongduk.com/,연중무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bfad5d4c2c18436da273dcd97bc1d8a6&thumb=Y,
3,동호갤러리,종로구,서울특별시 종로구 인사동7길 12,37.57306784,126.9852192,02-722-3665,유료,,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100351&thumb=Y,
5,국기원,강남구,서울 강남구 테헤란로7길 32,37.5019899,127.03031,02-567-1058,유료,http://www.kukkiwon.or.kr,"일요일, 공휴일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000100046&thumb=Y,
3,토포하우스,종로구,서울특별시 종로구 인사동11길 6,37.57409513,126.9843245,02-734-7555,무료,https://www.topohaus.com/,전시시 무휴,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b75fac7b7e204adabf251503cf8e9239&thumb=Y,
2,아트하우스 모모,서대문구,서울특별시 서대문구 이화여대길 52,37.56446452,126.9502888,02-363-5333,무료,https://www.arthousemomo.co.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101283&thumb=Y,
2,폼텍웍스홀,마포구,서울특별시 마포구 잔다리로3길 34,37.5506957,126.9179163,0507-1402-3644,무료,http://www.workshall.co.kr/,,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=12f7a7fc773d457683d06f278670e1ae&thumb=Y,
3,서울함 공원,마포구,서울특별시 마포구 마포나루길 407,37.55578806,126.8939537,02-322-7500,무료,http://seoulbattleshippark.com/xe/main,"설날, 추석, 매주 월요일",https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ATH_SPC_000000000000000000101438&thumb=Y,
4,강남구립역삼도서관,강남구,서울특별시 강남구 역삼로7길 16,37.49537321,127.0332838,02-508-1139,무료,https://library.gangnam.go.kr/yslib/index.do,매주 월요일 및 법정 공휴일,https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=39ca28478e864e659becb44b589f31b4&thumb=Y,
