,Unnamed: 0,category_id,name,district,address,latitude,longitude,work_time,price,phone_number,image_url,page_url,description
102,102,,달마헌책방,관악구,관악구 남부순환로 1925 지하 1층,37.4775252,126.9632763,,무료,02-811-1256,https://t1.daumcdn.net/cfile/blog/99D599335D5AB5742D,http://www.dharmabooks.co.kr,헌책방      
103,103,,당인리책발전소,마포구,마포구 월드컵로14길 10-8,37.555689,126.9111491,,무료,02-8702-1022,"https://image.bookshopmap.com/600,fit,q60/venue/danginbookplant-building.jpeg",https://www.bronteshop.co.kr,새책방      
104,104,,대광서림,중구,중구 청계천로 274 다9호,37.56942586,127.0080476,,무료,02-2272-4741,https://mblogthumb-phinf.pstatic.net/MjAxOTAzMTJfMzYg/MDAxNTUyMzgxMDI2NzQ1.QF-KFKYicKEXvHCQxrFYtVGyH4pfqD17NsJH2UKBGVQg.K-xHbg8XqQhJpLxjpiVSzwUp241SFPS2lhVtVBjcWp8g.JPEG.medicalforum/SE-e2d10db2-97b3-4119-9638-5331429b2f20.jpg?type=w800,,헌책방      
105,105,,대교서적,영등포구,영등포구 국제금융로7길 22 대교비상가 116호,37.52325044,126.9330741,,무료,0507-1392-6407,,,새책방      
106,106,,대륙서점,동작구,동작구 성대로 40,37.49894128,126.9332915,,무료,02-821-8878,"https://image.bookshopmap.com/600,fit,q60/venue/daerukbooks_121598893_998194650649205_5867044620012662778_n.jpg",https://www.instagram.com/daerukbooks,새책방      
107,107,,대림문고,영등포구,영등포구 대림로 199 건용빌딩,37.49856075,126.8979202,,무료,02-841-1101,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_73%2F1441054963978kmuyy_JPEG%2F11849680_0.jpg,,새책방      
108,108,,대민문고,관악구,관악구 관악로 212 관악프라자 지하1층,37.48362314,126.9551835,,무료,02-875-5300,https://mblogthumb-phinf.pstatic.net/MjAxODAxMjZfMTEz/MDAxNTE2OTE0NTU1NjY5.oNXiGjCCluSGvHyahFa5G80KKzanY28pz2Sm3wOd5Mwg.0_nFR-CISRO2hof27RXrnFEZiunoXn75iOtf4bWHq2og.JPEG.kjiwon1018/2018-01-08-16-16-28.jpg?type=w800,,새책방      
109,109,,대성서점,은평구,은평구 갈현로29길 51-30,37.62240897,126.9102646,,무료,02-357-3410,,,새책방      
110,110,,대승서적,종로구,종로구 율곡로14길 57,37.57377607,127.0041809,,무료,02-2277-0656,,,새책방      
111,111,,대영문고,강서구,강서구 양천로 669 2층,37.55185997,126.8712031,,무료,02-3663-7859,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221222_279%2F1671697168013mRI58_JPEG%2FKakaoTalk_20221222_171505269.jpg,,새책방      
112,112,,대원서적,종로구,종로구 종로 258 덕성빌딩,37.5706569,127.0064795,,무료,02-2275-1543 ,,,새책방      
113,113,,대원서점,중구,중구 청계천로 274 다12호,37.56942586,127.0080476,,무료,02-2273-0109,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_264%2F1548871653105sq7Yj_JPEG%2Fzzgv2IuHNnRHnCBCmqDzRDt4.jpg,,헌책방      
114,114,,대원서점,성북구,성북구 정릉로 241,37.60529785,127.010903,,무료,0507-1396-0660,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_264%2F1548871653105sq7Yj_JPEG%2Fzzgv2IuHNnRHnCBCmqDzRDt4.jpg,,새책방      
115,115,,대원책문고,영등포구,영등포구 당산로45길 1 당산 삼성쉐르빌 205호,37.53323429,126.9005103,,무료,02-2671-2375 ,https://mblogthumb-phinf.pstatic.net/MjAyMjA4MjNfMjA3/MDAxNjYxMjYwNzY1NjAy.iWep5V8wnx5_1M4rkRuUWY9dKo90vEzzUdguAExfJiUg.s5YwZ7witDA9Hw2xqQLs4IzybIqO0JkkJu0QJRe-rcIg.JPEG.cnnjang/20220716%EF%BC%BF165920.jpg?type=w800,,새책방      
116,116,,대일서점,금천구,금천구 시흥대로 474,37.47586215,126.8990107,,무료,02-853-1948,https://dnvefa72aowie.cloudfront.net/business/bizPlatform/profile/14535024/1684208240348/NzgyOWY2OTE5MTZlMTIyOTIwMjM3MDIxN2UyNDMxMzQyZjYzMzJhZGY3YTNjODI5YmQwZTJlZWUyYTI3ODBlZV8wLmpwZWc=.jpeg?q=82&s=640x640&t=crop,,새책방      
117,117,,대지책문고,강서구,강서구 등촌로39길 13 지하1층,37.54552768,126.8614993,,무료,02-2644-2650,https://mblogthumb-phinf.pstatic.net/MjAyMTAyMTVfNTMg/MDAxNjEzMzk5Nzc2MzYx.rps35zPt47mUSj4Ac2Tb8o1ePWhmWu9gZd0epmr2I30g.mvjOoFMPXex1EalUGxptDZj-Y0yOKnatRsa4-debpE8g.JPEG.byun720/1613211449570.jpg?type=w800,,새책방      
118,118,,대천서점,관악구,관악구 남부순환로 1734 지하1층,37.48198569,126.9427729,,무료,02-878-7557,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_181%2F1440998033404NNHB9_JPEG%2F106567464476194_0.jpg,,새책방      
119,119,,대흥서점,강북구,강북구 도봉로 49길 19,37.62495077,127.0254013,,무료,02-981-3214,,,헌책방      
120,120,,더레퍼런스,종로구,종로구 자하문로24길 44,37.58228897,126.9718052,,무료,070-4150-3105,https://www.the-ref.kr/data/file/program/1375734418_ualSw1BV_3fd047825189ece9822f8ee4ce84b85691867144.jpg,https://www.the-ref.kr,새책방      
121,121,,더레퍼런스(서소문점),중구,중구 덕수궁길 61 전시동 3층,37.56410607,126.9736993,,무료,,https://inmun360.culture.go.kr/upload/board/image/72/2372872_202209080824545680.png,https://www.the-ref.kr,새책방      
122,122,,더북소사이어티,종로구,종로구 자하문로19길 25 지하 1층,37.58213209,126.9695429,,무료,070-8621-5676 ,https://mblogthumb-phinf.pstatic.net/MjAxOTA5MTlfMjg2/MDAxNTY4ODY2NTc4NDkx.bve4eq25QdqwEDGKf4Byrj_GSTmvYpaUJwQKz-3oW-0g.6ZqqW1heaPkVfFaZrdF-JtBfxVmIQb02vIStX2QiMYUg.JPEG.seoul_library/Thebooksociety__14.jpg?type=w800,http://www.thebooksociety.org,새책방      
123,123,,더북스 금성서적,서초구,신반포로3길 8 B104 ,37.50213895,126.986904,,무료,02-599-4148,,,새책방      
124,124,,더북스 반포점,서초구,서초구 고무래로 22,37.5025732,127.0107579,,무료,02-3477-6545 ,,,새책방      
125,125,,더북스 신대방점,동작구,상도로 37,37.50001128,126.9246811,,무료,070-7574-4283,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200315_23%2F1584243058539gM4pe_JPEG%2FHJblzm-ldR0KT8BCy2wICfcQ.jpg,,새책방      
126,126,,더북스 한길서점(방배),서초구,서초구 동작대로 132 안석빌딩 지하1층,37.48825796,126.9827699,,무료,02-591-2274,https://mblogthumb-phinf.pstatic.net/MjAyMTEwMDZfMTQ0/MDAxNjMzNTE0OTA5MzUx.s4ojo3i-Dg3gMCm-ruqCgQG5V_FpfRICb29M525SnSog.Rs3EcJSIrPAYWH84QSyYsPF9My2R_ASRSdpCADR9674g.JPEG.lhs080661/20211006%EF%BC%BF163209.jpg?type=w800,,새책방      
127,127,,더숲 초소책방,종로구,종로구 인왕산로 172,37.58595334,126.964277,,무료,02-735-0206,https://chosochaekbangs.files.wordpress.com/2020/12/newec9db4ebafb8eca7802.jpg,https://chosobooks.com/,새책방      
128,128,,덕인서림,중구,중구 청계천로 274 다32호,37.56942586,127.0080476,,무료,02-2273-8420,https://t1.daumcdn.net/cfile/tistory/99BCA8425AF9A9E135,,헌책방      
129,129,,도도봉봉,도봉구,도봉구 도봉로114길 57,37.64767751,127.0374983,,무료,0507-143-5335,https://mediahub.seoul.go.kr/uploads/mediahub/2022/08/yGHZUxCpQrCpMQudZufyoGBUkOOwOStu.JPG,https://m.blog.naver.com/dodobonbon,새책방      
130,130,,도원문고,성동구,성동구 독서당로 294 지하1층,37.5479506,127.0216299,,무료,02-2233-4286,,,새책방      
131,131,,도하서림,용산구,용산구 한강대로 104길 45 상아빌딩 401호,37.55057222,126.9746821,,무료,,https://mblogthumb-phinf.pstatic.net/MjAyMzAzMDZfMjU2/MDAxNjc4MDY1MDA0MzEx.Sjp47jwPgKSqgz3eTnmscfA2Hymsh2uAfYcTIVVpEDIg.gsCH09czeDQTPj-lQ8G-2dW8l789VXBx51KKkHc8dB0g.JPEG.dw033439/1678056034015%EF%BC%8D1.jpg?type=w800,https://dohabookstore.co.kr,새책방      
132,132,,도화북스(도화아파트먼트),마포구,마포구 도화2길 27,37.5395405,126.9494904,,무료,02-713-0227,"https://image.bookshopmap.com/600,fit,q60/venue/IMG_1745.jpg?ver=1650340861",https://dohwa-apartment.com,새책방      
133,133,,동남서적,종로구,종로구 종로6가 267-1,37.57104979,127.006996,,무료,02-2266-0924,https://www.barovone.com/data/upload/company/%EC%A2%85%EB%A1%9C%EB%AC%B8%EA%B3%A0.jpg,,새책방      
134,134,,동네책방 원테이블,금천구,금천구 독산로8길 14,37.44934994,126.9063021,,무료,02-896-0512,"https://image.bookshopmap.com/600,fit,q60/venue/onetable_o_87755577_232759124429641_1896213711589654987_n.jpg?ver=1623119958",https://www.instagram.com/onetable_o,새책방      
135,135,,동네책방개똥이네책놀이터,마포구,마포구 월드컵로 128-3,37.55982606,126.9071049,,무료,02-338-0478,https://mblogthumb-phinf.pstatic.net/MjAyMTA2MTFfMTQg/MDAxNjIzNDA4MTI4MDcz.v4GdrNqBYjDMbFgXGK_Znyw_JZ09BrxwTjtGvESy9zYg.B4o_UKClW1sqvaWf4agWZ-6UTR--60FyiM8Rp_jSX5Ig.PNG.oinkhoney/SE-c9a29718-52de-4fb5-b1b3-5fff9c94159b.png?type=w800,http://cafe.naver.com/dongneabook,새책방      
136,136,,동명서점,종로구,"종로구 종로 266, A-20호",37.5706569,127.0064795,,무료,02-2265-6696,,,새책방      
137,137,,동방서적,구로구,구로구 경인로 219 지하1층,37.49681576,126.8450708,,무료,02-2616-9911,https://mblogthumb-phinf.pstatic.net/MjAxNzAxMDlfNCAg/MDAxNDgzOTQzODQ0Njgy.WzLVV4ce_YBi4lV0QUt-Sq2b1u3Yxo7l3IOPUd7EYqgg.1u7rcaWG4y9DH56VO38aydoc70cogKcbY3Wpqva6s44g.JPEG.bernouihotel/image_2433185121483943768139.jpg?type=w800,,새책방      
138,138,,동북문고,강동구,강동구 양재대로 1341 지하1층,37.52615734,127.1351684,,무료,02-477-8200,https://mblogthumb-phinf.pstatic.net/MjAyMTAzMTVfMTg1/MDAxNjE1Nzk4ODk2NDMy.I-AhPy5Rndia-EouoShXyuDero-IekUQ0YGKr20C4eMg.2SODmAaUdnvIK1iDdZjbK1taWRzTBjj3goErDvt7zrsg.JPEG.beo-kum/KakaoTalk_20210315_172059895.jpg?type=w800,,새책방      
139,139,,동신서림,중구,중구 청계천로 246  다139호,37.56936838,127.0047211,,무료,02-2273-3411,https://seoulbookbogo.kr/front/img/spic02_1.png,,헌책방      
140,140,,동아서점,중구,중구 청계천로 274 다11호,37.56942586,127.0080476,,무료,02-2272-4013,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_210%2F1548871706785f1pCT_JPEG%2FoTsooWi7x9PWUjzQ0ZjsjbW7.jpg,,헌책방      
141,141,,동아서점,도봉구,도봉구 덕릉로 253,37.64029729,127.0393961,,무료,02-904-1360,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_210%2F1548871706785f1pCT_JPEG%2FoTsooWi7x9PWUjzQ0ZjsjbW7.jpg,,새책방      
142,142,,동아서점,강남구,강남구 압구정로 29길 68,37.53253638,127.0291865,,무료,02-545-0948,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_210%2F1548871706785f1pCT_JPEG%2FoTsooWi7x9PWUjzQ0ZjsjbW7.jpg,,새책방      
143,143,,동양서림,종로구,종로구 창경궁로 271-1,37.58556826,127.0006014,,무료,02-762-0715,https://mblogthumb-phinf.pstatic.net/MjAxOTA2MTBfMTI2/MDAxNTYwMTY0MDE3Nzgy.dCU6xlfMQe4yt2DvuqdKS77tdbPHVeJqrMaRO2sbgssg.2GdSNhJCMTAMnULeFrXhpE4Hg5Z9nVq3P3Nts7CMKp4g.JPEG.seoul_library/SE-a5e8f851-3a7e-41e2-b478-01882f005b68.jpg?type=w800,https://blog.naver.com/dilek_choi,새책방      
144,144,,동일서점프라자,금천구,금천구 금하로 771,37.45050633,126.9155489,,무료,02-802-7446,https://mblogthumb-phinf.pstatic.net/MjAyMTA1MDRfMyAg/MDAxNjIwMTA0NzU3NjY5.NIyhdsBUGyPsYP1NeOW0dRr7aJUYx-_mlXbbdVp8cPIg.1TLeqblSiEJytH5_hVC3oWW04EKUFn_I0naapK9dpNcg.JPEG.sdmstory/_REE8699.jpg?type=w800,,새책방      
145,145,,동지서적,종로구,종로구 김상옥로 64-1 여양진씨대종회 회관,37.57336582,127.0048969,,무료,02-762-7596,https://map3.daumcdn.net/map_roadview/2022/09/9131677/2_100129_9131677_20220919003100_cube/left_1200.jpg,,새책방      
146,146,,동화마을,중구,중구 청계천로 274 다91호,37.56942586,127.0080476,,무료,02-2278-0408,,,헌책방      
147,147,,두나서점(도곡점),강남구,강남구 선릉로 325 지하1층,37.49859224,127.0515659,,무료,02-561-4326,,http://blog.naver.com/ydss0561,새책방      
148,148,,드림서점,관악구,관악구 은천로25길 27 하우젠빌 104호,37.48794795,126.9493096,,무료,02-887-4940,https://mblogthumb-phinf.pstatic.net/MjAxOTA1MTBfMjE2/MDAxNTU3NDU0ODgwNjY4.P1lGA9gkkUz370NZ2mZCdCDDpghAMK6YsADroOMAUvQg.zMCcfjII7VSKGXpj1rFa67e-ravGwv7XzLJGs72xaxog.JPEG.kbcheckcard/2.%EC%B4%88%EC%9B%90%EC%84%9C%EC%A0%90.JPG?type=w800,,새책방      
149,149,,디자인북,마포구,마포구 동교로 148-8,37.55501333,126.9186372,,무료,02-333-0342,"https://image.bookshopmap.com/600,fit,q60/venue/inabooks_15306518_199105787163511_4407194688365264896_n.jpg",http://designbook.co.kr/,새책방      
150,150,,땡스북스,마포구,마포구 양화로6길 57-6,37.54886806,126.9177079,,무료,02-325-0321,https://ak-d.tripcdn.com/images/1i63v223488xjxl2o7131.jpg?proc=source/trip,http://www.thanksbooks.com,새책방      
151,151,,라이너노트,마포구,마포구 양화로15안길 6,37.55446549,126.9188414,,무료,070-7730-2463,https://mblogthumb-phinf.pstatic.net/20160621_144/pageturner_kr_1466437993970R8wcG_JPEG/%C0%BD%BE%C7%BC%AD%C1%A1_%B6%F3%C0%CC%B3%CA_%B3%EB%C6%AE.jpg?type=w800,https://smartstore.naver.com/linernote,새책방      
152,152,,로뎀서적,강서구,강서구 월정로 128-1 지하1층,37.53063817,126.8381598,,무료,02-2699-5365,,,새책방      
153,153,,로우북스,마포구,마포구 포은로 56,37.552386,126.9067828,,무료,,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/KakaoTalk_20220102_162543932_23c34a80.jpeg?ver=1641197645,https://lowbooks.notion.site,새책방      
154,154,,로프 에디션스,마포구,마포구 희우정로16길 50,37.55474866,126.9047167,,무료,0507-1325-5519,https://mblogthumb-phinf.pstatic.net/MjAyMTAzMDlfOTcg/MDAxNjE1Mjk0Njc5MTY3.VlAcWTBy9u02-Rhvm8jlyVQxNq8qdMK-3KoWNsXYjiQg.14sOAXHrDjw8hQezg4TUbr9qwnCR-bX1yybE-jdTrWgg.JPEG.ottff123/SE-22B37272-0C55-4D43-8D18-79E008692343.jpg?type=w800,https://www.instagram.com/ropeeditions/,새책방      
155,155,,로프트북스,종로구,종로구 창의문로 129 2층,37.5923736,126.9659978,,무료,0507-1310-3225,https://storage.heypop.kr/assets/2021/12/02170437/IMG_5462.jpeg,https://brunch.co.kr/@analogcabinet,새책방      
156,156,,마들문고,노원구,노원구 동일로 1550 고려프라자빌딩 지하1층,37.66691162,127.0575497,,무료,02-938-0028,,,새책방      
157,157,,마음책방 서가는,종로구,종로구 창경궁로35길 21,37.58698605,127.0017643,,무료,070-8818-0137 ,https://mblogthumb-phinf.pstatic.net/MjAxOTA3MTdfMTgz/MDAxNTYzMzYzNDk2Nzky.hkiddVGKUhFXSpGSvhixgpajS66NtscgAfB4zLhwusIg.sPjZypwRrz3ZzxuKiWwxVUYPLaE6RZ8ceGU98VkCsrgg.JPEG.seoul_library/MindstoreS__51.jpg?type=w800,https://smartstore.naver.com/houseinmind,새책방      
158,158,,마이어 날다,용산구,용산구 서빙고로 17 용산센트럴파크 해링턴스퀘어 상가 Mall D 2층 43호,37.52690561,126.9665662,,무료,0507-1324-7487,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/meiernalda.jpeg,https://blog.naver.com/meiernalda,새책방      
159,159,,마이페이브리트,종로구,종로구 자하문로 121 지하 1층,37.58686372,126.9694751,,무료,02-544-9319,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230119_32%2F1674117520214dnQGb_JPEG%2F20230119_173732.jpg,http://www.alicesugar.com/,새책방      
160,160,,마중물서점,송파구,송파구 삼전로 99,37.50726237,127.0901339,,무료,02-425-7279,https://mblogthumb-phinf.pstatic.net/MjAyMjAyMjhfMTU0/MDAxNjQ2MDE2MTk1NzI0.K7qT3ZOyzxebBwTG-05kUrQZ_mGbZffGvnfQx7MvuN4g.Z7XDK2JEa46H1y66IebOerA0Df8NwwdhJajAphs4Z24g.JPEG.mijeongchoi/IMG_0783.JPG?type=w800,,새책방      
161,161,,마포문고,마포구,마포구 큰우물로 60 지하1층,37.54182496,126.9448138,,무료,0507-1315-0066,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171223_24%2F1514011250628HwScO_JPEG%2FiJsbB525pj45Ahbj7pLfx-_h.jpg,https://www.instagram.com/mapomoongo,새책방      
162,162,,마포문구문고,강서구,강서구 화곡로 404 1층,37.55924246,126.8544406,,무료,02-3664-1704,,,새책방      
163,163,,만나서적,종로구,종로구 율곡로14길 57,37.57377607,127.0041809,,무료,02-2267-7385,https://mblogthumb-phinf.pstatic.net/MjAyMzAyMDJfMjE4/MDAxNjc1MjY3MDk5MDk5.wpj8onx9Bjw_JXZgtdRWur5F_xhzw46uVQEcMGmxAWwg.YU7lJF53xbtrEE14EVwOdYwsToG_ARpCyw9iZz_FDR0g.JPEG.bluevisions/%ED%96%87%EB%B9%9B%EB%AC%B8%EA%B3%A0_(4).jpg?type=w800,,새책방      
164,164,,만유인력,마포구,손기정로 52,37.55617216,126.9623763,,무료,0507-1328-5935,https://street-h.com/wp-content/uploads/2021/07/manuuillyeok2.jpg,https://blog.naver.com/universalgravity,새책방      
165,165,,만점문고,영등포구,영등포구 당산로44길 3,37.53191435,126.9010775,,무료, 02-2672-2375 ,,,새책방      
166,166,,만화뱅크,노원구,노원구 초안산로 19,37.62954665,127.0541691,,무료,,,,헌책방      
167,167,,만화살롱 유어마나,마포구,마포구 와우산로 13 지하1층,37.54565425,126.9227213,,무료,02-332-7972 ,https://www.your-mana.com/new/assets/images/abouts.jpg,http://www.your-mana.com,새책방      
168,168,,매거진랜드,마포구,마포구 잔다리로6길 17 1층,37.55224414,126.9201179,,무료,02-3142-6460,"https://image.bookshopmap.com/960,fit,q60/venue/magazineland_seoul.jpg?ver=1615968149",http://www.magazineland.co.kr,새책방      
169,169,,매일문고,은평구,은평구 서오릉로 133,37.61062883,126.9178217,,무료,02-355-0262,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191217_234%2F1576562341964oYlxP_JPEG%2FpyWXQYrr5Wxpy-bmARKMPX4I.jpg,,새책방      
170,170,,메종인디아 트래블앤북스,서초구,서초구 방배로23길 31-43,37.48508984,126.9922195,,무료,0507-1314-1045,https://mblogthumb-phinf.pstatic.net/MjAxOTExMThfNDUg/MDAxNTc0MDQ2NTQ5MDI2.Q89B-9-mHxJBbuEBqCegMIPBLehzwU54mp-0cNtyZDIg.T6vqSYLOeRgRWBWz8F1Csp8kaWpo_lRb9KofwcE4Sxgg.JPEG.seoul_library/SE-e2352d8c-d50b-4f0f-9a08-3a0646b5654b.jpg?type=w800,http://www.maisonindia.co.kr,새책방      
171,171,,명덕서점,강서구,강서구 공항대로36길 91,37.5544673,126.8362392,,무료,02-2663-8874,,,새책방      
172,172,,명동문고,중구,서울 중구 명동길 66,37.56392941,126.9860336,,무료,02-752-2015,https://mblogthumb-phinf.pstatic.net/MjAyMjAxMDNfMjc4/MDAxNjQxMjE4MzczNTgz.hT11Cg8WO0jfZrL0n4CSjeoh9K0VyFQmHkboGFtB6IYg.l_jd4nM8t-0N9b5CS_tf7s3lRjdvr5d6OxTR_zRk77wg.JPEG.popo626/output_1715288862.jpg?type=w800,,새책방      
173,173,,명지서점,서대문구,서대문구 가좌로 120,37.58322713,126.9255128,,무료,02-305-6467,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_190%2F1440994930591ppflF_JPEG%2F106478417979247_0.jpg,,새책방      
174,174,,모닝책서점(모닝글로리),도봉구,도봉구 시루봉로 67,37.65683757,127.0275781,,무료,02-956-9227,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_246%2F1441037078599NVKlR_JPEG%2F166176614469938_0.jpg,,새책방      
175,175,,모모,도봉구,도봉로181나길 16 B1,37.68345125,127.0444235,,무료,0507-1302-9640,,https://www.facebook.com/mojorimoida,새책방      
176,176,,목동문고,양천구,양천구 목동서로 400 10단지아파트 A상가 지하 1층,37.51500506,126.8580457,,무료,0507-1389-3070,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/02.jpeg?ver=1625463385,http://www.mokdongbs.com/,새책방      
177,177,,무아레 서점,동대문구,천호대로89길 9 2층,37.56228522,127.0680643,,무료,0507-1307-7656,"https://image.bookshopmap.com/600,fit,q60/venue/moire_books_244456481_1580883902250978_1813600475592035157_n.webp.jpg?ver=1635050742",https://www.instagram.com/moire_books,새책방      
178,178,,무엇보다 책방,송파구,송파구 백제고분로 45길 30 미석빌딩 305호 ,37.51049471,127.1084796,,무료,0507-1398-1880,https://bookshopmap.s3.ap-northeast-2.amazonaws.com/venue/more.than_anything_117266898_2764178720526910_819908212761538129_n.jpg,https://smartstore.naver.com/morethananthing,새책방      
179,179,,문성서점,중구,중구 청계천로 274 다82호,37.56942586,127.0080476,,무료,02-2266-3772,,,헌책방      
180,180,,문학살롱 초고,마포구,독막로2길 30,37.54727401,126.9142783,,무료,02-332-7579,"https://mp-seoul-image-production-s3.mangoplate.com/80444_1640821611961849.jpg?fit=around|512:512&crop=512:512;*,*&output-format=jpg&output-quality=80",https://www.instagram.com/chogo_seoul,새책방      
181,181,,문향서점,중구,중구 수표로2길 11,37.56223378,126.9911499,,무료,02-2274-5434,,,새책방      
182,182,,문화공간 길담,종로구,종로구 자하문로17길 12-9,37.58173442,126.9696777,,무료,02-722-1368,https://blog.kakaocdn.net/dn/YYtMv/btrd1xYNdP3/QkP58PqSucfA4myoOKdtjk/img.jpg,https://cafe.naver.com/gildamspace,새책방      
183,183,,문화문고,서대문구,서대문구 간호대로 4,37.59663765,126.9490122,,무료,02-395-4097,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190206_119%2F1549431229867VfMt7_JPEG%2F6fL5dI3A6YqlhNqlhpIkrN9B.jpg,https://munhwamungo.modoo.at,새책방      
184,184,,문화서점,마포구,마포구 성암로 267 mbc 지하 1층 mbc몰,37.58112342,126.890989,,무료,0507-1302-3898,,https://www.instagram.com/munhwabooks/,새책방      
185,185,,문화서점,동작구,동작구 상도로 175,37.50454902,126.9382077,,무료,02-823-5204,,,헌책방      
186,186,,문화서점,성북구,성북구 정릉로 330-1,37.60196033,127.0197434,,무료,02-917-6874,,http://www.bookst.co.kr,헌책방      
187,187,,뭐든지 책방,종로구,종로구 창신길 119,37.57669052,127.0100096,,무료,02-766-3581,https://search.pstatic.net/common/?autoRotate=true&quality=100&type=f640_380&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210820_217%2F1629429159384jQhUN_JPEG%2FRVZhbgpPrj94kat3_YoH_Ss_.jpg,https://blog.naver.com/mordeunji,새책방      
188,188,,미스터리 유니온,서대문구,서대문구 이화여대길 88-11,37.55935841,126.9437109,,무료,02-6080-7040,"https://image.bookshopmap.com/600,fit,q60/venue/mysteryunion_bookshop.jpg",https://www.instagram.com/mysteryunionbook,새책방      
189,189,,미하북스,은평구,은평구 증산로21길 10-1,37.59601054,126.9136736,,무료,02-355-1876,,mihabooks.com,새책방      
190,190,,민영서점,도봉구,도봉구 도봉로 180나길 41 한신쇼핑 3층 318호,37.68434454,127.0498958,,무료,02-955-7046,,,새책방      
191,191,,민중서림,중구,중구 청계천로 274 다14호,37.56942586,127.0080476,,무료,02-2265-3314,https://cdn.newspost.kr/news/photo/201603/46927_51939_4246.jpg,,헌책방      
192,192,,믿음문고,서초구,서초구 양재천로 95-4,37.47619357,127.0395963,,무료,0507-1332-8248,"https://image.bookshopmap.com/960,fit,q60/venue/%E1%84%86%E1%85%B5%E1%86%AE%E1%84%8B%E1%85%B3%E1%86%B7%E1%84%86%E1%85%AE%E1%86%AB%E1%84%80%E1%85%A9-md.jpg?",https://smartstore.naver.com/fflbooks,새책방      
193,193,,밍키,중구,중구 청계천로 274 다10호,37.56942586,127.0080476,,무료,02-2273-9905,,,헌책방      
194,194,,바람길,중랑구,중랑구 망우로 332,37.59700674,127.0892755,,무료,02-434-6449,"https://image.bookshopmap.com/600,fit,q60/venue/baramgilbooks_18580844_1362787463812500_8696973870030127104_n.jpg",http://www.facebook.com/baramgilbooks,새책방      
195,195,,반도서점,금천구,금천구 독산로 136,37.45950062,126.9052313,,무료,02-805-9839,,,새책방      
196,196,,밝은책방,관악구,관악구 봉천로 540-1 2층,37.47838571,126.9577682,,무료,0507-1388-6511,https://mblogthumb-phinf.pstatic.net/MjAyMjA5MjRfNTgg/MDAxNjY0MDI5MDExMTUw.tWvks4SGINKmWuQZRhLYdCxNax3PwwzFHrAxw6Yd95kg.gzCx2n1iOkUbMfMY0rtMATKHjtNHbm5rQmIznFMu76Ug.JPEG.tmddk778/1664029009562.jpg?type=w800,https://linktr.ee/brightbooks_law,새책방      
197,197,,밤의서점,서대문구,서대문구 성산로 309-51,37.56671359,126.9240556,,무료,,https://mblogthumb-phinf.pstatic.net/MjAxNzExMDhfMTk2/MDAxNTEwMDY5MzA4NjM5.MhqxCEGFTsL9bfbw7WL7H8gTf4N0ySrgdVCX4cJX38Eg.4S3rU9VRPy7bM9oje4q94dADvPr9bcpBUf6MPeQO5iEg.JPEG.yeji7321/image_7359585931510069218127.jpg?type=w800,https://smartstore.naver.com/nightbookstore,새책방      
198,198,,배광서점,양천구,양천구 목동중앙남로 28,37.53647642,126.8673893,,무료,02-2643-1020 ,,,새책방      
